,HospID,surgyear,total surgery count
7515,637505,2015,48
8258,691914,2018,48
8276,693307,2016,48
8685,717947,2015,48
8686,717947,2016,48
9179,752330,2019,48
9504,777331,2014,48
9683,788997,2013,48
9912,807759,2012,48
9919,807759,2019,48
10345,837991,2015,48
10401,844453,2011,48
10835,875279,2015,48
10866,877190,2016,48
11642,937883,2012,48
11644,937883,2014,48
553,155190,2013,47
663,162414,2013,47
719,164909,2019,47
784,169005,2014,47
786,169005,2016,47
1228,191335,2018,47
1271,194831,2011,47
1628,216274,2018,47
1660,217505,2010,47
1779,225498,2019,47
1971,239411,2011,47
2137,251360,2017,47
3411,355438,2011,47
3770,378293,2010,47
4270,411816,2010,47
5182,475028,2012,47
5590,504237,2010,47
7578,641725,2018,47
8658,714926,2018,47
9103,747917,2013,47
9526,778405,2016,47
408,140542,2018,46
458,147342,2018,46
538,152853,2018,46
1521,207644,2011,46
1523,207644,2013,46
1626,216274,2016,46
2482,274745,2012,46
2534,281676,2014,46
3027,328584,2017,46
3634,369345,2014,46
3870,385950,2010,46
4358,415696,2018,46
6295,551815,2015,46
8170,689255,2010,46
9104,747917,2014,46
9917,807759,2017,46
10348,837991,2018,46
10600,859821,2010,46
11003,888017,2013,46
11160,902447,2010,46
11597,936002,2017,46
239,119269,2019,45
1223,191335,2013,45
1418,201400,2018,45
1658,217342,2018,45
1972,239411,2012,45
2356,269033,2016,45
2435,272384,2015,45
2438,272384,2018,45
3470,358473,2010,45
4136,404273,2016,45
4229,409303,2019,45
5149,473117,2019,45
7278,619868,2018,45
7304,622103,2014,45
9505,777331,2015,45
9515,777647,2015,45
10153,827282,2013,45
10298,835697,2018,45
10342,837991,2012,45
10349,837991,2019,45
11471,927913,2011,45
11596,936002,2016,45
11870,957833,2010,45
112,109126,2012,44
402,140542,2012,44
1667,217505,2017,44
1929,237500,2019,44
2367,269189,2017,44
2471,274385,2011,44
4134,404273,2014,44
4271,411816,2011,44
4359,415696,2019,44
5046,464527,2016,44
5215,476352,2015,44
5927,528949,2017,44
6503,569437,2013,44
6610,576579,2010,44
7303,622103,2013,44
7544,639918,2014,44
7651,648144,2011,44
8087,681602,2017,44
8123,684693,2013,44
8132,685371,2012,44
8775,724976,2015,44
9610,784450,2010,44
9914,807759,2014,44
10408,844453,2018,44
11002,888017,2012,44
11163,902447,2013,44
11641,937883,2011,44
11649,937883,2019,44
11876,957833,2016,44
11963,963009,2013,44
12237,986958,2017,44
241,121349,2011,43
407,140542,2017,43
429,142683,2019,43
664,162414,2014,43
932,177432,2012,43
1291,195247,2011,43
2273,260330,2013,43
2430,272384,2010,43
2598,289633,2018,43
3532,361427,2012,43
3988,396498,2018,43
4126,403742,2016,43
4536,427086,2016,43
4978,459703,2018,43
6051,534457,2011,43
6779,587966,2019,43
8259,691914,2019,43
8320,697541,2010,43
9066,746376,2016,43
9506,777331,2016,43
9527,778405,2017,43
10065,821220,2015,43
10066,821220,2016,43
173,113910,2013,42
474,148510,2014,42
708,164384,2018,42
864,173308,2014,42
866,173308,2016,42
1231,191933,2011,42
1290,195247,2010,42
1295,195247,2015,42
1665,217505,2015,42
2697,300279,2017,42
2703,300827,2013,42
2734,301805,2014,42
4679,441899,2019,42
5925,528949,2015,42
5939,529218,2019,42
6052,534457,2012,42
8620,712997,2010,42
9002,742244,2012,42
9050,745742,2010,42
9087,746599,2017,42
9523,778405,2013,42
9918,807759,2018,42
10313,836183,2013,42
11006,888017,2016,42
11592,936002,2012,42
11874,957833,2014,42
472,148510,2012,41
850,172815,2010,41
933,177432,2013,41
942,178637,2012,41
1419,201400,2019,41
1525,207644,2015,41
1529,207644,2019,41
1978,239411,2018,41
2986,326335,2016,41
3751,377532,2011,41
3888,386783,2018,41
7043,605167,2013,41
7471,636500,2011,41
8621,712997,2011,41
8770,724976,2010,41
10067,821220,2017,41
10095,823179,2015,41
10291,835697,2011,41
11166,902447,2016,41
11387,922154,2017,41
11900,958326,2010,41
56,103678,2016,40
401,140542,2011,40
668,162414,2018,40
1531,207759,2011,40
2272,260330,2012,40
3271,350290,2011,40
5184,475028,2014,40
5214,476352,2014,40
5537,497683,2017,40
5988,532041,2018,40
7301,622103,2011,40
7618,643672,2018,40
7865,661137,2015,40
8624,712997,2014,40
9516,777647,2016,40
9630,785371,2010,40
1229,191335,2019,39
1293,195247,2013,39
1975,239411,2015,39
2927,322268,2017,39
3141,336231,2011,39
3752,377532,2012,39
3937,391374,2017,39
4318,413516,2018,39
4732,447053,2012,39
5152,473717,2012,39
5155,473717,2015,39
7305,622103,2015,39
7306,622103,2016,39
8322,697541,2012,39
8323,697541,2013,39
9096,747541,2016,39
9227,755321,2017,39
9653,788238,2013,39
9730,793836,2010,39
9876,805192,2016,39
11004,888017,2014,39
11007,888017,2017,39
11162,902447,2012,39
11598,936002,2018,39
12238,986958,2018,39
416,141706,2016,38
2139,251360,2019,38
2274,260330,2014,38
3270,350290,2010,38
4272,411816,2012,38
4543,427164,2013,38
4677,441899,2017,38
4678,441899,2018,38
5049,464527,2019,38
5109,467714,2019,38
5505,494464,2015,38
5928,528949,2018,38
6672,581211,2012,38
6746,582668,2016,38
7064,607000,2014,38
7300,622103,2010,38
8829,728365,2019,38
9369,763187,2019,38
10347,837991,2017,38
11005,888017,2015,38
12033,969763,2013,38
419,141706,2019,37
665,162414,2015,37
935,177432,2015,37
1664,217505,2014,37
2983,326335,2013,37
3214,344167,2014,37
4594,431797,2014,37
5218,476352,2018,37
7863,661137,2013,37
8671,717397,2011,37
8792,726961,2012,37
9106,747917,2016,37
9228,755321,2018,37
9828,802952,2018,37
10250,833459,2010,37
10294,835697,2014,37
11333,918501,2013,37
12035,969763,2015,37
178,113910,2018,36
415,141706,2015,36
794,169077,2014,36
934,177432,2014,36
1030,181864,2010,36
1225,191335,2015,36
1659,217342,2019,36
1974,239411,2014,36
3273,350290,2013,36
4537,427086,2017,36
5180,475028,2010,36
5217,476352,2017,36
5335,483967,2015,36
5545,498206,2015,36
7864,661137,2014,36
8165,689235,2015,36
8891,734167,2011,36
9089,746599,2019,36
9368,763187,2018,36
9869,804925,2019,36
10027,817798,2017,36
10251,833459,2011,36
10290,835697,2010,36
10602,859821,2012,36
11481,928027,2011,36
12032,969763,2012,36
176,113910,2016,35
242,121349,2012,35
667,162414,2017,35
726,164985,2016,35
865,173308,2015,35
1294,195247,2014,35
1650,217342,2010,35
1931,238176,2011,35
3272,350290,2012,35
3274,350290,2014,35
3399,354725,2019,35
3533,361427,2013,35
4267,411265,2017,35
4273,411816,2013,35
4289,411947,2019,35
5936,529218,2016,35
6291,551815,2011,35
9236,755331,2016,35
9528,778405,2018,35
9913,807759,2013,35
9944,810136,2014,35
10292,835697,2012,35
10341,837991,2011,35
10601,859821,2011,35
11617,936485,2017,35
451,147342,2011,34
2777,304870,2017,34
3211,344167,2011,34
3416,355438,2016,34
4211,407902,2011,34
5591,504237,2011,34
6391,558151,2011,34
7516,637505,2016,34
7579,641725,2019,34
7580,642066,2010,34
8321,697541,2011,34
10069,821220,2019,34
10159,827282,2019,34
10243,833383,2013,34
10252,833459,2012,34
11646,937883,2016,34
257,122085,2017,33
496,149616,2016,33
666,162414,2016,33
1033,181864,2013,33
1977,239411,2017,33
2596,289633,2016,33
2984,326335,2014,33
3157,338660,2017,33
3594,367785,2014,33
4841,453599,2011,33
7940,669453,2010,33
8890,734167,2010,33
10836,875279,2016,33
11671,940143,2011,33
662,162414,2012,32
1224,191335,2014,32
2483,274745,2013,32
3156,338660,2016,32
3158,338660,2018,32
5929,528949,2019,32
7062,607000,2012,32
7302,622103,2012,32
7582,642066,2012,32
7941,669453,2011,32
9732,793836,2012,32
11967,963009,2017,32
414,141706,2014,31
782,169005,2012,31
868,173308,2018,31
886,174691,2016,31
1651,217342,2011,31
1666,217505,2016,31
1668,217505,2018,31
1814,230612,2014,31
1815,230612,2015,31
2275,260330,2015,31
2467,273954,2017,31
3159,338660,2019,31
4597,431797,2017,31
4692,445408,2012,31
5047,464527,2017,31
5846,520856,2016,31
6293,551815,2013,31
6812,589314,2012,31
6942,597443,2012,31
7063,607000,2013,31
7847,660762,2017,31
9943,810136,2013,31
867,173308,2017,30
1039,181864,2019,30
1652,217342,2012,30
1669,217505,2019,30
1721,222095,2011,30
1973,239411,2013,30
1976,239411,2016,30
3153,338660,2013,30
5507,494464,2017,30
6299,551815,2019,30
7065,607000,2015,30
7173,612291,2013,30
7581,642066,2011,30
7583,642066,2013,30
8324,697541,2014,30
10314,836183,2014,30
11872,957833,2012,30
1034,181864,2014,29
2505,277588,2015,29
3750,377532,2010,29
4544,427164,2014,29
5156,473717,2016,29
5185,475028,2015,29
6050,534457,2010,29
6281,551355,2011,29
7608,642782,2018,29
8885,733559,2015,29
10091,823179,2011,29
10296,835697,2016,29
10297,835697,2017,29
10785,872326,2015,29
11164,902447,2014,29
177,113910,2017,28
1222,191335,2012,28
1811,230612,2011,28
2429,270878,2019,28
5546,498206,2016,28
5812,519220,2012,28
6505,569437,2015,28
6944,597443,2014,28
6945,597443,2015,28
7066,607000,2016,28
7334,624481,2014,28
9061,746376,2011,28
9654,788238,2014,28
10028,817798,2018,28
10293,835697,2013,28
6612,576579,2012,27
6916,596412,2016,27
7067,607000,2017,27
8437,703602,2017,27
9051,745742,2011,27
10068,821220,2018,27
10830,875279,2010,27
11378,921509,2018,27
258,122085,2018,26
412,141706,2012,26
939,177432,2019,26
1050,182413,2010,26
1924,237500,2014,26
3154,338660,2014,26
3347,353718,2017,26
3754,377532,2014,26
3755,377532,2015,26
4157,405707,2017,26
5332,483967,2012,26
6747,582668,2017,26
7151,612161,2011,26
8892,734167,2012,26
9319,758084,2019,26
9503,777331,2013,26
11591,936002,2011,26
11681,940424,2011,26
21,102004,2011,25
117,109126,2017,25
869,173308,2019,25
936,177432,2016,25
1528,207644,2018,25
1653,217342,2013,25
2276,260330,2016,25
2995,326458,2015,25
3790,379093,2010,25
4341,415624,2011,25
6121,536644,2011,25
6815,589314,2015,25
8228,690727,2018,25
8586,711825,2016,25
9731,793836,2011,25
11841,956895,2011,25
172,113910,2012,24
558,155190,2018,24
1031,181864,2011,24
1526,207644,2016,24
2851,312260,2011,24
3155,338660,2015,24
3275,350290,2015,24
4159,405707,2019,24
5048,464527,2018,24
6053,534457,2013,24
6507,569437,2017,24
7495,636873,2015,24
8340,697884,2010,24
8884,733559,2014,24
746,165482,2016,23
1816,230612,2016,23
2387,269614,2017,23
2451,273108,2011,23
2996,326458,2016,23
3461,357651,2011,23
3567,365900,2017,23
4274,411816,2014,23
4533,427086,2013,23
9946,810136,2016,23
10295,835697,2015,23
10418,844623,2018,23
11680,940424,2010,23
255,122085,2015,22
1032,181864,2012,22
1539,207759,2019,22
3753,377532,2013,22
7676,649219,2016,22
9060,746376,2010,22
10002,814389,2012,22
710,164909,2010,21
2599,289633,2019,21
3990,396943,2010,21
4131,404273,2011,21
4810,453032,2010,21
5337,483967,2017,21
5663,510169,2013,21
6282,551355,2012,21
7678,649219,2018,21
8585,711825,2015,21
11924,960673,2014,21
233,119269,2013,20
244,121349,2014,20
1037,181864,2017,20
1817,230612,2017,20
2388,269614,2018,20
5157,473717,2017,20
5333,483967,2013,20
6506,569437,2016,20
8868,731378,2018,20
10096,823179,2016,20
10121,823986,2011,20
1226,191335,2016,19
1527,207644,2017,19
5509,494464,2019,19
6280,551355,2010,19
6988,601459,2018,19
8325,697541,2015,19
8326,697541,2016,19
11815,951801,2015,19
254,122085,2014,18
418,141706,2018,18
4275,411816,2015,18
5594,504237,2014,18
6940,597443,2010,18
6946,597443,2016,18
8327,697541,2017,18
9675,788523,2015,18
410,141706,2010,17
417,141706,2017,17
1038,181864,2018,17
5432,489781,2012,17
5763,516296,2013,17
5937,529218,2017,17
7308,622103,2018,17
9071,746450,2011,17
9759,795178,2019,17
2950,323792,2010,16
5336,483967,2016,16
6283,551355,2013,16
7307,622103,2017,16
7584,642066,2014,16
7677,649219,2017,16
9382,765605,2012,16
10998,887895,2018,16
11168,902447,2018,16
11411,923824,2011,16
12038,969763,2018,16
851,172815,2011,15
1629,216274,2019,15
1722,222095,2012,15
2278,260330,2018,15
4156,405707,2016,15
4213,407902,2013,15
4315,413516,2015,15
4355,415696,2015,15
4729,447004,2019,15
5547,498206,2017,15
6763,583555,2013,15
6941,597443,2011,15
6943,597443,2013,15
8779,724976,2019,15
11091,896835,2011,15
11619,936485,2019,15
1296,195247,2016,14
3460,357651,2010,14
3756,377532,2016,14
3757,377532,2017,14
4212,407902,2012,14
5592,504237,2012,14
6054,534457,2014,14
7617,643672,2017,14
9947,810136,2017,14
10097,823179,2017,14
10838,875279,2018,14
11417,923824,2017,14
256,122085,2016,13
411,141706,2011,13
887,174691,2017,13
5433,489781,2013,13
5593,504237,2013,13
6616,576579,2016,13
10253,833459,2013,13
11843,956895,2013,13
2370,269295,2010,12
3566,365900,2016,12
7068,607000,2018,12
7107,608712,2017,12
10255,833459,2015,12
10350,840084,2010,12
714,164909,2014,11
1035,181864,2015,11
3758,377532,2018,11
3939,391374,2019,11
5334,483967,2014,11
7248,618954,2018,11
7543,639918,2013,11
10254,833459,2014,11
11167,902447,2017,11
11618,936485,2018,11
1084,184108,2014,10
2136,251360,2016,10
3219,344167,2019,10
5055,464645,2015,10
6284,551355,2014,10
6611,576579,2011,10
6614,576579,2014,10
7309,622103,2019,10
9863,804925,2013,10
3568,365900,2018,9
6601,575904,2011,9
7274,619868,2014,9
8610,712485,2010,9
10256,833459,2016,9
10837,875279,2017,9
11334,918501,2014,9
1436,202253,2016,8
3463,357651,2013,8
4276,411816,2016,8
5815,519220,2015,8
6430,563903,2010,8
9866,804925,2016,8
10152,827282,2012,8
2371,269295,2011,7
2506,277588,2016,7
3328,352509,2018,7
5219,476352,2019,7
5938,529218,2018,7
6673,581211,2013,7
10257,833459,2017,7
727,164985,2017,6
3028,328584,2018,6
4850,453613,2010,6
5331,483967,2011,6
7405,630221,2015,6
9945,810136,2015,6
731,165243,2011,5
1036,181864,2016,5
1362,198377,2012,5
2277,260330,2017,5
2850,312260,2010,5
2997,326458,2017,5
4138,404273,2018,5
6420,562369,2010,5
7848,660762,2018,5
11335,918501,2015,5
11930,961885,2010,5
1594,213860,2014,4
6452,565550,2012,4
6613,576579,2013,4
6947,597443,2017,4
12123,978050,2013,4
2255,260254,2015,3
3531,361427,2011,3
4127,403742,2017,3
4214,407902,2014,3
4538,427086,2018,3
5338,483967,2018,3
6917,596412,2017,3
9502,777331,2012,3
9517,777647,2017,3
730,165243,2010,2
1311,196274,2011,2
3292,351859,2012,2
3462,357651,2012,2
3464,357651,2014,2
5548,498206,2018,2
6311,553408,2011,2
8611,712485,2011,2
8893,734167,2013,2
11846,956895,2016,2
1145,187998,2015,1
2507,277588,2017,1
3139,335468,2019,1
4500,425408,2010,1
6040,534328,2010,1
9671,788523,2011,1
9733,793836,2013,1
1,100303,2011,0
2,100303,2012,0
3,100303,2013,0
4,100303,2014,0
5,100303,2015,0
6,100303,2016,0
7,100303,2017,0
8,100303,2018,0
9,100303,2019,0
17,100427,2017,0
18,100427,2018,0
19,100427,2019,0
22,102004,2012,0
23,102004,2013,0
24,102004,2014,0
25,102004,2015,0
26,102004,2016,0
27,102004,2017,0
28,102004,2018,0
29,102004,2019,0
50,103678,2010,0
51,103678,2011,0
52,103678,2012,0
53,103678,2013,0
54,103678,2014,0
55,103678,2015,0
70,104367,2010,0
71,104367,2011,0
72,104367,2012,0
73,104367,2013,0
74,104367,2014,0
75,104367,2015,0
83,104404,2013,0
84,104404,2014,0
85,104404,2015,0
86,104404,2016,0
87,104404,2017,0
88,104404,2018,0
89,104404,2019,0
109,108661,2019,0
110,109126,2010,0
111,109126,2011,0
118,109126,2018,0
119,109126,2019,0
121,111087,2011,0
122,111087,2012,0
123,111087,2013,0
124,111087,2014,0
125,111087,2015,0
126,111087,2016,0
127,111087,2017,0
128,111087,2018,0
129,111087,2019,0
169,113333,2019,0
231,119269,2011,0
232,119269,2012,0
245,121349,2015,0
246,121349,2016,0
247,121349,2017,0
248,121349,2018,0
249,121349,2019,0
250,122085,2010,0
251,122085,2011,0
252,122085,2012,0
253,122085,2013,0
259,122085,2019,0
270,124646,2010,0
271,124646,2011,0
272,124646,2012,0
273,124646,2013,0
276,124646,2016,0
277,124646,2017,0
278,124646,2018,0
279,124646,2019,0
340,130678,2010,0
341,130678,2011,0
342,130678,2012,0
343,130678,2013,0
344,130678,2014,0
349,130678,2019,0
350,134856,2010,0
351,134856,2011,0
413,141706,2013,0
420,142683,2010,0
421,142683,2011,0
450,147342,2010,0
456,147342,2016,0
457,147342,2017,0
497,149616,2017,0
498,149616,2018,0
499,149616,2019,0
500,151189,2010,0
501,151189,2011,0
520,152363,2010,0
539,152853,2019,0
559,155190,2019,0
614,158491,2014,0
615,158491,2015,0
616,158491,2016,0
617,158491,2017,0
618,158491,2018,0
619,158491,2019,0
651,162030,2011,0
652,162030,2012,0
653,162030,2013,0
654,162030,2014,0
655,162030,2015,0
656,162030,2016,0
657,162030,2017,0
658,162030,2018,0
659,162030,2019,0
660,162414,2010,0
661,162414,2011,0
709,164384,2019,0
732,165243,2012,0
733,165243,2013,0
734,165243,2014,0
735,165243,2015,0
736,165243,2016,0
737,165243,2017,0
738,165243,2018,0
739,165243,2019,0
740,165482,2010,0
741,165482,2011,0
742,165482,2012,0
743,165482,2013,0
744,165482,2014,0
745,165482,2015,0
780,169005,2010,0
781,169005,2011,0
795,169077,2015,0
796,169077,2016,0
797,169077,2017,0
798,169077,2018,0
799,169077,2019,0
852,172815,2012,0
853,172815,2013,0
854,172815,2014,0
855,172815,2015,0
856,172815,2016,0
857,172815,2017,0
858,172815,2018,0
859,172815,2019,0
880,174691,2010,0
881,174691,2011,0
882,174691,2012,0
883,174691,2013,0
884,174691,2014,0
885,174691,2015,0
888,174691,2018,0
889,174691,2019,0
930,177432,2010,0
1016,181323,2016,0
1017,181323,2017,0
1018,181323,2018,0
1019,181323,2019,0
1021,181773,2011,0
1022,181773,2012,0
1023,181773,2013,0
1024,181773,2014,0
1025,181773,2015,0
1026,181773,2016,0
1027,181773,2017,0
1028,181773,2018,0
1029,181773,2019,0
1051,182413,2011,0
1052,182413,2012,0
1053,182413,2013,0
1054,182413,2014,0
1055,182413,2015,0
1056,182413,2016,0
1057,182413,2017,0
1058,182413,2018,0
1059,182413,2019,0
1085,184108,2015,0
1086,184108,2016,0
1087,184108,2017,0
1088,184108,2018,0
1089,184108,2019,0
1095,185552,2015,0
1096,185552,2016,0
1097,185552,2017,0
1098,185552,2018,0
1099,185552,2019,0
1120,186630,2010,0
1121,186630,2011,0
1122,186630,2012,0
1123,186630,2013,0
1124,186630,2014,0
1125,186630,2015,0
1129,186630,2019,0
1140,187998,2010,0
1141,187998,2011,0
1142,187998,2012,0
1143,187998,2013,0
1144,187998,2014,0
1220,191335,2010,0
1221,191335,2011,0
1232,191933,2012,0
1233,191933,2013,0
1234,191933,2014,0
1235,191933,2015,0
1236,191933,2016,0
1237,191933,2017,0
1238,191933,2018,0
1239,191933,2019,0
1272,194831,2012,0
1273,194831,2013,0
1274,194831,2014,0
1275,194831,2015,0
1276,194831,2016,0
1277,194831,2017,0
1278,194831,2018,0
1279,194831,2019,0
1297,195247,2017,0
1298,195247,2018,0
1299,195247,2019,0
1306,196121,2016,0
1307,196121,2017,0
1308,196121,2018,0
1309,196121,2019,0
1312,196274,2012,0
1313,196274,2013,0
1314,196274,2014,0
1315,196274,2015,0
1316,196274,2016,0
1317,196274,2017,0
1318,196274,2018,0
1319,196274,2019,0
1352,198356,2012,0
1353,198356,2013,0
1354,198356,2014,0
1355,198356,2015,0
1356,198356,2016,0
1357,198356,2017,0
1358,198356,2018,0
1359,198356,2019,0
1363,198377,2013,0
1364,198377,2014,0
1365,198377,2015,0
1366,198377,2016,0
1367,198377,2017,0
1368,198377,2018,0
1369,198377,2019,0
1437,202253,2017,0
1438,202253,2018,0
1460,203847,2010,0
1470,203929,2010,0
1471,203929,2011,0
1477,203929,2017,0
1478,203929,2018,0
1479,203929,2019,0
1530,207759,2010,0
1579,211719,2019,0
1600,214436,2010,0
1601,214436,2011,0
1602,214436,2012,0
1621,216274,2011,0
1720,222095,2010,0
1723,222095,2013,0
1724,222095,2014,0
1725,222095,2015,0
1726,222095,2016,0
1727,222095,2017,0
1728,222095,2018,0
1729,222095,2019,0
1760,224939,2010,0
1761,224939,2011,0
1762,224939,2012,0
1763,224939,2013,0
1780,228230,2010,0
1781,228230,2011,0
1782,228230,2012,0
1788,228230,2018,0
1789,228230,2019,0
1818,230612,2018,0
1819,230612,2019,0
1820,232926,2010,0
1821,232926,2011,0
1822,232926,2012,0
1823,232926,2013,0
1868,236228,2018,0
1869,236228,2019,0
1880,236595,2010,0
1881,236595,2011,0
1882,236595,2012,0
1883,236595,2013,0
1920,237500,2010,0
1921,237500,2011,0
1922,237500,2012,0
1923,237500,2013,0
1940,238328,2010,0
1941,238328,2011,0
1942,238328,2012,0
2000,240540,2010,0
2061,245923,2011,0
2062,245923,2012,0
2063,245923,2013,0
2064,245923,2014,0
2065,245923,2015,0
2066,245923,2016,0
2067,245923,2017,0
2068,245923,2018,0
2069,245923,2019,0
2130,251360,2010,0
2131,251360,2011,0
2132,251360,2012,0
2133,251360,2013,0
2134,251360,2014,0
2135,251360,2015,0
2202,255251,2012,0
2203,255251,2013,0
2204,255251,2014,0
2205,255251,2015,0
2256,260254,2016,0
2257,260254,2017,0
2258,260254,2018,0
2259,260254,2019,0
2279,260330,2019,0
2345,269025,2015,0
2346,269025,2016,0
2347,269025,2017,0
2348,269025,2018,0
2349,269025,2019,0
2350,269033,2010,0
2351,269033,2011,0
2352,269033,2012,0
2353,269033,2013,0
2354,269033,2014,0
2357,269033,2017,0
2358,269033,2018,0
2359,269033,2019,0
2368,269189,2018,0
2369,269189,2019,0
2372,269295,2012,0
2373,269295,2013,0
2374,269295,2014,0
2375,269295,2015,0
2376,269295,2016,0
2377,269295,2017,0
2378,269295,2018,0
2379,269295,2019,0
2380,269614,2010,0
2381,269614,2011,0
2382,269614,2012,0
2383,269614,2013,0
2384,269614,2014,0
2420,270878,2010,0
2421,270878,2011,0
2422,270878,2012,0
2423,270878,2013,0
2428,270878,2018,0
2452,273108,2012,0
2453,273108,2013,0
2454,273108,2014,0
2455,273108,2015,0
2456,273108,2016,0
2457,273108,2017,0
2458,273108,2018,0
2459,273108,2019,0
2468,273954,2018,0
2469,273954,2019,0
2492,276917,2012,0
2493,276917,2013,0
2494,276917,2014,0
2495,276917,2015,0
2496,276917,2016,0
2497,276917,2017,0
2498,276917,2018,0
2499,276917,2019,0
2508,277588,2018,0
2509,277588,2019,0
2518,278558,2018,0
2519,278558,2019,0
2530,281676,2010,0
2531,281676,2011,0
2532,281676,2012,0
2533,281676,2013,0
2540,282331,2010,0
2542,282331,2012,0
2543,282331,2013,0
2544,282331,2014,0
2545,282331,2015,0
2546,282331,2016,0
2547,282331,2017,0
2548,282331,2018,0
2549,282331,2019,0
2570,285987,2010,0
2571,285987,2011,0
2572,285987,2012,0
2573,285987,2013,0
2574,285987,2014,0
2575,285987,2015,0
2590,289633,2010,0
2591,289633,2011,0
2592,289633,2012,0
2593,289633,2013,0
2594,289633,2014,0
2595,289633,2015,0
2675,299301,2015,0
2676,299301,2016,0
2677,299301,2017,0
2678,299301,2018,0
2681,299946,2011,0
2682,299946,2012,0
2683,299946,2013,0
2684,299946,2014,0
2685,299946,2015,0
2686,299946,2016,0
2687,299946,2017,0
2688,299946,2018,0
2689,299946,2019,0
2690,300279,2010,0
2691,300279,2011,0
2692,300279,2012,0
2693,300279,2013,0
2694,300279,2014,0
2698,300279,2018,0
2699,300279,2019,0
2730,301805,2010,0
2731,301805,2011,0
2732,301805,2012,0
2733,301805,2013,0
2770,304870,2010,0
2771,304870,2011,0
2772,304870,2012,0
2773,304870,2013,0
2774,304870,2014,0
2775,304870,2015,0
2776,304870,2016,0
2778,304870,2018,0
2779,304870,2019,0
2800,306312,2010,0
2801,306312,2011,0
2802,306312,2012,0
2804,306312,2014,0
2805,306312,2015,0
2806,306312,2016,0
2807,306312,2017,0
2808,306312,2018,0
2809,306312,2019,0
2810,306989,2010,0
2811,306989,2011,0
2841,311567,2011,0
2863,313640,2013,0
2864,313640,2014,0
2865,313640,2015,0
2866,313640,2016,0
2867,313640,2017,0
2868,313640,2018,0
2869,313640,2019,0
2925,322268,2015,0
2928,322268,2018,0
2929,322268,2019,0
2957,323792,2017,0
2958,323792,2018,0
2959,323792,2019,0
2970,326217,2010,0
2980,326335,2010,0
2981,326335,2011,0
2990,326458,2010,0
2991,326458,2011,0
2992,326458,2012,0
2993,326458,2013,0
2994,326458,2014,0
2998,326458,2018,0
2999,326458,2019,0
3010,327749,2010,0
3011,327749,2011,0
3029,328584,2019,0
3031,329653,2011,0
3032,329653,2012,0
3033,329653,2013,0
3034,329653,2014,0
3035,329653,2015,0
3036,329653,2016,0
3037,329653,2017,0
3038,329653,2018,0
3039,329653,2019,0
3067,331437,2017,0
3068,331437,2018,0
3069,331437,2019,0
3124,335237,2014,0
3125,335237,2015,0
3126,335237,2016,0
3142,336231,2012,0
3143,336231,2013,0
3144,336231,2014,0
3145,336231,2015,0
3146,336231,2016,0
3147,336231,2017,0
3148,336231,2018,0
3149,336231,2019,0
3150,338660,2010,0
3151,338660,2011,0
3152,338660,2012,0
3180,340012,2010,0
3181,340012,2011,0
3190,341169,2010,0
3191,341169,2011,0
3197,341169,2017,0
3198,341169,2018,0
3199,341169,2019,0
3202,343875,2012,0
3203,343875,2013,0
3204,343875,2014,0
3205,343875,2015,0
3206,343875,2016,0
3207,343875,2017,0
3208,343875,2018,0
3209,343875,2019,0
3276,350290,2016,0
3277,350290,2017,0
3278,350290,2018,0
3279,350290,2019,0
3291,351859,2011,0
3320,352509,2010,0
3321,352509,2011,0
3322,352509,2012,0
3323,352509,2013,0
3324,352509,2014,0
3325,352509,2015,0
3329,352509,2019,0
3330,353119,2010,0
3334,353119,2014,0
3335,353119,2015,0
3336,353119,2016,0
3337,353119,2017,0
3345,353718,2015,0
3346,353718,2016,0
3350,353764,2010,0
3358,353764,2018,0
3359,353764,2019,0
3371,354254,2011,0
3380,354370,2010,0
3381,354370,2011,0
3382,354370,2012,0
3383,354370,2013,0
3410,355438,2010,0
3417,355438,2017,0
3418,355438,2018,0
3465,357651,2015,0
3529,361422,2019,0
3530,361427,2010,0
3541,363426,2011,0
3542,363426,2012,0
3543,363426,2013,0
3544,363426,2014,0
3545,363426,2015,0
3546,363426,2016,0
3547,363426,2017,0
3548,363426,2018,0
3549,363426,2019,0
3560,365900,2010,0
3561,365900,2011,0
3562,365900,2012,0
3563,365900,2013,0
3564,365900,2014,0
3565,365900,2015,0
3569,365900,2019,0
3598,367785,2018,0
3599,367785,2019,0
3600,368504,2010,0
3608,368504,2018,0
3609,368504,2019,0
3630,369345,2010,0
3631,369345,2011,0
3632,369345,2012,0
3633,369345,2013,0
3650,371311,2010,0
3670,373398,2010,0
3671,373398,2011,0
3672,373398,2012,0
3673,373398,2013,0
3674,373398,2014,0
3675,373398,2015,0
3759,377532,2019,0
3760,378127,2010,0
3761,378127,2011,0
3762,378127,2012,0
3763,378127,2013,0
3777,378293,2017,0
3778,378293,2018,0
3779,378293,2019,0
3802,379128,2012,0
3803,379128,2013,0
3804,379128,2014,0
3805,379128,2015,0
3806,379128,2016,0
3889,386783,2019,0
3919,388951,2019,0
3962,394396,2012,0
3963,394396,2013,0
3964,394396,2014,0
3965,394396,2015,0
3966,394396,2016,0
3967,394396,2017,0
3968,394396,2018,0
3969,394396,2019,0
3991,396943,2011,0
3992,396943,2012,0
3993,396943,2013,0
3994,396943,2014,0
3995,396943,2015,0
