,SiteID,total,count_First,count_Reop,Complics_First,Complics_Reop,PredMM_First_avg,PredMM_Reoperation_avg,total_year_avg,Year_avg_Firstop,Year_avg_reop,Complics_First_rate,Complics_Reop_rate,observe/expected_First,observe/expected_Reop,log_First,log_Reoperation
575,533469,2026,1875,151.0,741,82.0,13.587520000000003,16.22152317880795,158.2,142.5,15.7,39.519999999999996,54.3046357615894,2.9085513765573103,3.3476902978219596,1.5403007881094108,1.7431660671764089
576,534680,2193,2084,109.0,838,49.0,13.007658349328239,18.28412844036697,87.5,81.4,6.1,40.21113243761996,44.95412844036697,3.09134291182368,2.4586421270766747,1.6282336961721473,1.2978617556474512
577,535706,2218,2088,130.0,863,52.0,12.016518199233728,15.249692307692305,186.6,177.4,9.2,41.33141762452107,40.0,3.439550204081304,2.623003742824572,1.7822199135408758,1.3912198662192128
578,536902,344,334,10.0,97,0.0,13.20703592814372,17.570000000000004,360.8,321.5,39.3,29.041916167664674,0.0,2.1989730569125956,0.0,1.1368299275686353,0.0
579,538517,1107,1065,42.0,342,13.0,12.784572769953044,17.706190476190475,265.4,245.5,19.9,32.11267605633803,30.952380952380953,2.511830206153692,1.748110695748057,1.3287389447155107,0.8057965436201523
580,540091,896,849,47.0,283,14.0,17.52757361601886,25.492978723404256,595.5,541.3,54.2,33.33333333333333,29.78723404255319,1.9017654162279036,1.168448550706494,0.9273392999751568,0.2245942105651273
581,541568,1752,1659,93.0,656,50.0,16.822284508740207,24.533225806451615,244.2,231.0,13.2,39.541892706449666,53.76344086021505,2.350566160375259,2.191454205181474,1.2330082880202657,1.1318885311792948
582,541996,864,823,41.0,278,16.0,14.162187120291621,20.223658536585365,135.7,126.6,9.1,33.77885783718105,39.02439024390244,2.3851441553672603,1.9296404838573513,1.2540764636934854,0.9483320804101063
583,542320,313,299,14.0,139,9.0,14.214046822742482,18.882857142857144,138.33333333333334,126.88888888888887,11.444444444444445,46.48829431438127,64.28571428571429,3.2705882352941162,3.404448479346346,1.709550136585805,1.7674211005697225
584,542963,288,273,15.0,99,7.0,13.990989010989015,15.063333333333333,525.8,473.2,52.6,36.26373626373626,46.666666666666664,2.5919351544950433,3.0980305377295863,1.3740296250671868,1.6313513650486877
585,543399,1751,1673,78.0,726,39.0,14.034351464435177,18.23602564102564,43.7,42.1,1.6,43.39509862522415,50.0,3.092062980978695,2.7418254933528305,1.6285697052330896,1.4551367520485474
586,544613,1012,930,82.0,348,30.0,13.259795698924737,16.609268292682927,61.0,58.4,2.6,37.41935483870968,36.58536585365854,2.8220159411463697,2.2027078621985963,1.4967261375269052,1.139278167891767
587,544746,518,488,30.0,147,9.0,12.516516393442624,15.005000000000003,73.1,66.1,7.0,30.122950819672127,30.0,2.406656123220793,1.999333555481506,1.26703001602686,0.9995191817849547
588,544956,1792,1686,106.0,558,42.0,12.51437722419928,17.29915094339622,577.9,558.2,19.7,33.096085409252666,39.62264150943396,2.6446450203893614,2.290438509906147,1.403074088429018,1.1956238321664434
589,545265,50,49,1.0,23,1.0,15.134081632653064,65.21,139.6,133.6,6.0,46.93877551020408,100.0,3.1015278395835857,1.5335071308081585,1.632979074723925,0.6168348751524703
590,545649,1170,1054,116.0,378,48.0,12.02020872865275,17.59051724137931,351.4,329.6,21.8,35.86337760910816,41.37931034482759,2.983590253605172,2.35236461651556,1.5770494190778916,1.2341116952377804
591,548968,256,247,9.0,92,4.0,10.908744939271259,23.034444444444446,419.6,386.4,33.2,37.24696356275304,44.44444444444444,3.4144132776140665,1.9294775939414401,1.7716376914878162,0.948210290680278
592,549462,2521,2383,138.0,1057,63.0,12.441917750734383,16.975579710144928,15.75,15.0,0.75,44.355853965589596,45.65217391304348,3.5650335305400565,2.689285119715875,1.833915645846265,1.4272227187638076
593,549741,757,688,69.0,216,16.0,13.761758720930233,16.37739130434782,212.8,193.1,19.7,31.3953488372093,23.18840579710145,2.281347135483503,1.4158790839262332,1.1898859874375707,0.5016980645250223
594,550448,1132,1066,66.0,437,26.0,10.3996153846154,14.608484848484851,19.33333333333333,18.0,1.3333333333333333,40.99437148217636,39.39393939393939,3.9419122694499937,2.6966478592764678,1.9788956683555587,1.431167140096078
595,550478,3294,2992,302.0,1077,131.0,13.269535427807515,18.86768211920528,34.333333333333336,33.44444444444444,0.8888888888888888,35.99598930481284,43.377483443708606,2.712678940468404,2.29903615980232,1.4397183073309834,1.2010291572945584
596,551202,687,634,53.0,243,21.0,10.298880126182972,11.96188679245283,164.4,152.0,12.4,38.32807570977918,39.62264150943396,3.7215770297527038,3.3124073314615603,1.895914097376227,1.7278800940165007
597,551868,203,183,20.0,74,4.0,13.70655737704918,17.8555,48.3,45.5,2.8,40.43715846994536,20.0,2.950205318343101,1.1201030494805522,1.5608153617449154,0.16363146633250106
598,552332,1372,1315,57.0,335,14.0,14.598258555133052,22.202105263157893,74.3,71.1,3.2,25.475285171102662,24.561403508771928,1.7450906952285086,1.1062646184967444,0.8033020176132734,0.14569651950606485
599,553136,7504,7090,414.0,3568,257.0,14.936792665726331,20.70550724637683,107.5,102.4,5.1,50.3244005641749,62.07729468599034,3.369157066740859,2.9981054773170546,1.7523876870307966,1.5840511400987847
600,553336,3788,3513,275.0,1541,127.0,12.52734130372898,17.710145454545458,73.9,69.3,4.6,43.86564190150868,46.18181818181818,3.5015923042227097,2.6076475938804458,1.808011118347099,1.3827489121633445
601,553558,1244,1176,68.0,396,22.0,11.965161564625838,17.994117647058825,126.9,114.6,12.3,33.6734693877551,32.35294117647059,2.8142929124591474,1.7979731938542005,1.4927724925261734,0.8463715117411816
602,553927,616,565,51.0,177,21.0,12.481858407079649,18.029411764705884,80.2,75.6,4.6,31.327433628318584,41.17647058823529,2.5098372859725613,2.283849918433931,1.3275938365546613,1.191467848141547
603,554489,784,751,33.0,273,11.0,12.73067909454062,17.667575757575754,299.4,276.4,23.0,36.35153129161118,33.33333333333333,2.855427508749321,1.8866953673052846,1.5137067591012183,0.9158614989547634
604,555044,863,805,58.0,456,29.0,14.380670807453422,19.530344827586212,57.1,53.2,3.9,56.64596273291925,50.0,3.9390347982626768,2.560118648257353,1.9778421620799687,1.3562106732275934
605,555189,2917,2779,138.0,1198,72.0,14.789111191075943,21.018115942028988,105.1,95.5,9.6,43.1090320259086,52.17391304347826,2.9149170270571423,2.4823306326495427,1.5434548177801917,1.311695287231133
606,557156,427,274,153.0,112,65.0,15.81375912408759,16.70535947712418,124.8,114.0,10.8,40.87591240875913,42.48366013071895,2.584832112846385,2.5431155904723157,1.3700705792521422,1.34659703733721
607,557186,796,742,54.0,276,25.0,13.13626684636117,17.31333333333333,83.2,80.0,3.2,37.19676549865229,46.2962962962963,2.831608548585174,2.674025585076799,1.5016218360249791,1.4190132692034547
608,557678,1107,1051,56.0,435,21.0,10.895556612749768,15.561964285714287,61.5,58.33333333333334,3.1666666666666665,41.38915318744053,37.5,3.798718565603867,2.4097215050432026,1.9255128314954997,1.268866421762488
609,558775,220,186,34.0,65,14.0,12.121290322580643,13.990588235294119,222.0,209.3,12.7,34.946236559139784,41.17647058823529,2.8830459158328017,2.9431550622267064,1.5275938135989604,1.5573635536994088
610,559339,2272,2152,120.0,974,51.0,11.88558550185874,18.71658333333334,90.1,85.7,4.4,45.260223048327134,42.5,3.8079927186800404,2.2707135828743663,1.92903072004968,1.1831457427572507
611,559730,1895,1804,91.0,729,45.0,13.721335920177372,20.854175824175826,122.7,116.0,6.7,40.41019955654102,49.45054945054945,2.9450630603043098,2.3712540772396493,1.5582985256734918,1.2456502542728567
612,559981,870,826,44.0,391,15.0,14.21468523002422,19.25863636363636,96.66666666666669,92.66666666666669,4.0,47.336561743341406,34.090909090909086,3.330116775527132,1.7701621468526518,1.735572768443686,0.8238815172268976
613,560334,888,826,62.0,358,31.0,13.92111380145279,19.97225806451613,145.4,136.4,9.0,43.341404358353515,50.0,3.1133575212804065,2.5034725587104694,1.6384712576813625,1.323930641709147
614,560485,1160,1075,85.0,345,25.0,11.560744186046513,17.068117647058816,202.1,190.8,11.3,32.093023255813954,29.411764705882355,2.776034374547385,1.7231990846366472,1.4730254323549365,0.7850893886353567
615,560725,275,254,21.0,99,9.0,12.150748031496063,24.123333333333335,69.1,65.8,3.3,38.976377952755904,42.857142857142854,3.2077348531732275,1.7765846147772357,1.6815548955892217,0.8291064026643038
616,561596,694,660,34.0,273,16.0,12.833257575757575,17.386764705882356,185.5,172.1,13.4,41.36363636363637,47.05882352941176,3.223159522783488,2.706588852237164,1.6884755929998048,1.4364757498030967
617,561609,3054,2862,192.0,1330,97.0,13.822606568832995,19.183177083333337,197.5,183.8,13.7,46.47099930118798,50.520833333333336,3.3619563046791834,2.6336009470103194,1.7493009739993304,1.3970367596475581
618,562446,354,335,19.0,134,10.0,14.081552238805969,19.289999999999996,165.7,147.4,18.3,40.0,52.63157894736842,2.840595931588275,2.728438514638073,1.5061936259824709,1.448075532944123
619,563262,1652,1578,74.0,575,27.0,12.29499366286439,15.759729729729731,87.5,83.9,3.6,36.43852978453739,36.486486486486484,2.963688374610209,2.315172094459021,1.5673937593711964,1.2111194378028474
620,565124,6183,5775,408.0,1634,137.0,13.231629437229477,19.484411764705868,78.6,72.8,5.8,28.294372294372295,33.57843137254902,2.13838910986739,1.7233484786732494,1.0965243955273751,0.7852144587421348
621,570600,3059,2898,161.0,1254,88.0,13.576456176673576,20.02888198757763,63.1,61.0,2.1,43.2712215320911,54.6583850931677,3.1872250732439045,2.7289783387344375,1.6723009019483368,1.4483609432656146
622,570865,558,480,78.0,192,26.0,10.733270833333332,14.910641025641022,41.142857142857146,40.142857142857146,1.0,40.0,33.33333333333333,3.726729775212201,2.2355399258832533,1.8979102131920635,1.1606233120891902
623,571670,1277,1161,116.0,532,61.0,14.320155038759674,18.181465517241374,93.7,89.7,4.0,45.82256675279931,52.58620689655172,3.1998652688307896,2.892297479908016,1.6780111613370934,1.532215944652988
624,572588,145,134,11.0,59,5.0,16.162611940298508,16.153636363636362,43.14285714285715,40.142857142857146,3.0,44.02985074626866,45.45454545454545,2.7241791678786957,2.8138893578704485,1.4458215917896662,1.4925656029206569
625,573478,319,301,18.0,113,7.0,12.624617940199345,18.96388888888889,44.2,38.3,5.9,37.54152823920266,38.88888888888889,2.973676385062143,2.0506811190859824,1.5722476524106996,1.0361031701794623
626,573977,2693,2597,96.0,1019,44.0,13.729738159414733,18.73739583333334,159.0,156.4,2.6,39.23758182518291,45.83333333333333,2.8578536145117215,2.446088759666219,1.514932020343211,1.2904767549719904
627,574234,1067,1022,45.0,340,17.0,16.091154598825838,20.504444444444445,98.2,91.9,6.3,33.268101761252446,37.77777777777778,2.0674776043528906,1.8424189877533326,1.047871701699322,0.8816011845653744
628,574827,15,15,0.0,1,0.0,15.651333333333334,0.0,144.4,135.6,8.8,6.666666666666667,0.0,0.42594880095412535,0.0,-1.2312480659589409,0.0
629,575011,1433,1351,82.0,450,28.0,12.626965210954824,18.354756097560976,16.0,13.714285714285715,2.2857142857142856,33.30866025166544,34.146341463414636,2.637899106807368,1.8603538658817746,1.3993893860859492,0.89557706864274
630,575287,198,190,8.0,71,2.0,12.624105263157897,17.77,54.83333333333334,50.83333333333334,4.0,37.368421052631575,25.0,2.960084716790767,1.4068655036578503,1.5656384659707605,0.49248441352077127
631,575944,2219,2096,123.0,807,52.0,13.267046755725191,19.996016260162595,153.2,146.6,6.6,38.50190839694657,42.27642276422765,2.9020707551461413,2.114242267768784,1.5370826940614686,1.0801407023981895
632,576121,460,436,24.0,158,13.0,11.505435779816517,15.303333333333333,81.25,78.25,3.0,36.23853211009174,54.166666666666664,3.149687921744208,3.5395338706164234,1.6552088901819648,1.8235593809781756
633,576372,57,54,3.0,15,1.0,13.11925925925926,14.589999999999998,51.6,48.7,2.9,27.77777777777778,33.33333333333333,2.1173282141042287,2.284669865204478,1.082244923647921,1.1919857109104022
634,577532,536,520,16.0,155,5.0,15.917980769230763,18.922499999999996,157.7,149.1,8.6,29.807692307692307,31.25,1.872579992388869,1.6514731140177041,0.9050273486748316,0.7237534827393555
635,578179,855,823,32.0,319,11.0,13.237047387606319,17.820625000000003,37.9,35.0,2.9,38.76063183475091,34.375,2.9281931763001774,1.9289446918949247,1.5500107330267305,0.9478117779785977
636,578419,813,783,30.0,314,14.0,13.049182630906774,18.732000000000006,81.7,77.9,3.8,40.102171136653894,46.666666666666664,3.0731557884455203,2.491280518186347,1.6197209037746405,1.3168874781868318
637,579129,381,368,13.0,98,5.0,11.469565217391303,13.556923076923077,139.7,127.3,12.4,26.6304347826087,38.46153846153847,2.321834723275209,2.8370403994552884,1.2152652795257508,1.5043866947359288
638,579837,909,858,51.0,331,26.0,13.934545454545466,17.753333333333334,110.3,102.1,8.2,38.578088578088575,50.98039215686274,2.7685214924254566,2.8715955026396585,1.4691157217582373,1.5218525432295875
639,579986,1465,1307,158.0,409,39.0,11.033282325937266,11.966582278481015,62.6,60.2,2.4,31.293037490436117,24.68354430379747,2.83624007489338,2.0627062706270625,1.5039796553556455,1.0445383960764982
640,580805,3638,3460,178.0,1067,60.0,12.117999999999965,18.670056179775276,187.1,174.7,12.4,30.838150289017342,33.70786516853933,2.544821776614741,1.8054506555290428,1.347564622510212,0.8523589907676583
641,582927,712,506,206.0,405,180.0,12.217252964426883,16.09252427184465,183.2,173.5,9.7,80.03952569169961,87.37864077669903,6.551352085837268,5.429765977086391,2.711792684700235,2.4408900192133194
642,583125,420,399,21.0,262,12.0,18.653759398496245,23.919523809523806,28.2,26.6,1.6,65.6641604010025,57.14285714285714,3.5201569291333286,2.388962990981665,1.8156397458613953,1.256384504216686
643,583508,1117,1068,49.0,399,30.0,11.351872659176033,17.164693877551027,100.66666666666669,91.44444444444444,9.222222222222221,37.359550561797754,61.224489795918366,3.2910473613883426,3.566885039295182,1.7185467884034458,1.8346647184928566
644,583801,2860,2684,176.0,654,43.0,13.10991803278687,17.374261363636354,58.88888888888889,56.77777777777778,2.1111111111111107,24.36661698956781,24.431818181818183,1.858639918924651,1.4062075889426309,0.8942472987675905,0.49180958547113557
645,584936,38,37,1.0,18,0.0,8.729729729729732,15.34,89.8,85.5,4.3,48.64864864864865,0.0,5.572755417956656,0.0,2.478390836523112,0.0
646,585321,648,597,51.0,201,19.0,13.728442211055278,20.93294117647058,145.7,140.5,5.2,33.66834170854271,37.254901960784316,2.452451719644504,1.7797261095187253,1.2942247350112563,0.831655235100359
647,585605,574,484,90.0,203,45.0,12.939359504132234,19.663888888888888,53.4,49.5,3.9,41.942148760330575,50.0,3.2414393268025505,2.542732024297217,1.6966345688339581,1.3463794260119673
648,586009,556,516,40.0,214,20.0,13.880368217054253,18.454249999999995,127.6,121.2,6.4,41.47286821705426,50.0,2.9878795409835175,2.709402983052685,1.579121985768106,1.4379749887461388
649,586662,162,154,8.0,42,4.0,11.370259740259744,17.42,74.125,72.0,2.125,27.27272727272727,50.0,2.398601957716073,2.870264064293915,1.2621937656870117,1.5211834709505847
650,590124,1100,1044,56.0,434,24.0,12.761676245210738,16.895000000000003,75.83333333333333,74.0,1.8333333333333333,41.57088122605364,42.857142857142854,3.257478126484721,2.5366761087388485,1.703755491328185,1.3429393230491995
651,590299,303,262,41.0,58,16.0,12.114312977099239,17.77024390243902,97.2,89.7,7.5,22.137404580152673,39.02439024390244,1.8273759826084215,2.196052595459662,0.8697734990111032,1.1349126073031146
652,592014,593,558,35.0,237,25.0,17.644462365591398,23.05857142857143,92.1,89.1,3.0,42.473118279569896,71.42857142857143,2.407164208210563,3.0977015054829318,1.2673345607116822,1.631198132730803
653,592072,1536,1443,93.0,616,56.0,13.704462924462945,20.07354838709678,82.0,77.4,4.6,42.68884268884269,60.215053763440864,3.114959186955194,2.9997214544363735,1.6392132607892194,1.5848285424010422
654,592659,190,173,17.0,66,9.0,12.018439306358374,12.930000000000001,20.0,19.0,1.0,38.15028901734104,52.94117647058824,3.1743130738412573,4.094445202675037,1.6664444242676089,2.0336679799311677
655,593426,932,895,37.0,335,18.0,12.01728491620112,19.706216216216212,58.88888888888889,57.444444444444436,1.4444444444444444,37.43016759776536,48.64864864864865,3.114694197464173,2.4686955686914547,1.6390905255417754,1.3037489391058663
656,594002,858,824,34.0,245,12.0,12.30881067961164,18.815882352941173,242.8,230.1,12.7,29.73300970873786,35.294117647058826,2.415587539906494,1.875762028324007,1.2723741363967922,0.9074768095516512
657,594583,1033,992,41.0,301,21.0,12.677631048387093,12.893902439024387,127.3,122.4,4.9,30.34274193548387,51.21951219512195,2.3934078708927418,3.9723824836848585,1.2590662736723632,1.9900045404767936
658,594882,1700,1563,137.0,842,83.0,13.206967370441467,19.476496350364975,120.1,111.7,8.4,53.87076135636596,60.58394160583942,4.078965279866913,3.1106180760639797,2.028203226969365,1.637201270605762
659,595328,430,409,21.0,216,11.0,10.466405867970659,19.20809523809524,58.2,54.2,4.0,52.81173594132029,52.38095238095239,5.045832982928266,2.727024815925825,2.335092453898658,1.4473278288377833
660,595968,609,537,72.0,173,16.0,11.821322160148991,12.63583333333333,68.3,63.6,4.7,32.21601489757914,22.22222222222222,2.725246335488847,1.7586669304667066,1.4463866412385273,0.8144822802725742
661,596029,418,407,11.0,142,3.0,14.794742014742017,17.664545454545454,121.0,113.1,7.9,34.88943488943489,27.27272727272727,2.358232056677284,1.543924656476764,1.2377056905589774,0.626602350805788
662,596332,601,542,59.0,249,30.0,13.648062730627299,19.810169491525414,61.2,57.7,3.5,45.94095940959409,50.847457627118644,3.366115786271927,2.566735112936346,1.7510848027544095,1.359934417467108
663,596519,648,628,20.0,308,10.0,13.261863057324824,15.485,98.7,95.5,3.2,49.044585987261144,50.0,3.698167125935803,3.228931223764934,1.8868104238526,1.6910567118747863
664,596713,1240,1160,80.0,311,29.0,11.466948275862057,11.944624999999998,59.5,57.3,2.2,26.810344827586206,36.25,2.3380540473895763,3.034837845474429,1.2253082801688293,1.6016194338517635
665,597759,1962,1879,83.0,787,36.0,13.171277275146343,22.88915662650603,121.9,117.4,4.5,41.8839808408728,43.373493975903614,3.1799483046269286,1.8949363090851663,1.6690033122817751,0.9221493586279408
666,598272,1130,1073,57.0,429,26.0,14.360512581547068,21.592631578947366,133.5,127.0,6.5,39.98136067101584,45.614035087719294,2.7841179375721574,2.112481515786737,1.477220326253678,1.0789387178684422
667,599179,1459,1390,69.0,371,15.0,13.796323741007194,18.524202898550726,308.3,293.8,14.5,26.69064748201439,21.73913043478261,1.934620264286858,1.1735528137884632,0.9520504156755396,0.23088276940789568
668,599489,276,271,5.0,89,0.0,12.165424354243546,21.072,275.0,260.5,14.5,32.84132841328413,0.0,2.6995629134653583,0.0,1.4327258392679358,0.0
669,599819,3072,2876,196.0,1191,98.0,13.095278164116813,19.206071428571423,30.0,30.0,0.0,41.41168289290682,50.0,3.1623370175046412,2.6033434367852433,1.6609911272071236,1.3803656466877174
670,602420,438,411,27.0,177,14.0,14.254744525547453,19.785925925925923,104.9,98.6,6.3,43.06569343065693,51.85185185185185,3.0211480362537744,2.6206431807120665,1.5950968778548684,1.3899209338032292
671,604188,427,402,25.0,162,11.0,13.569029850746261,16.080799999999996,322.2,302.4,19.8,40.298507462686565,44.0,2.9698886291764075,2.7361822794885833,1.5704088309763782,1.4521643431458229
672,605342,3148,2969,179.0,1231,86.0,13.600895924553743,19.075418994413415,39.42857142857143,38.57142857142857,0.8571428571428571,41.461771640282926,48.04469273743017,3.048458856701627,2.518670376336212,1.60808007489939,1.3326623259063635
673,605611,333,309,24.0,96,7.0,10.741456310679615,14.000833333333333,493.0,453.0,40.0,31.06796116504854,29.166666666666668,2.8923416216997917,2.083209332777811,1.5322379626710434,1.0588078169044473
674,605712,80,77,3.0,23,1.0,9.85272727272727,13.403333333333334,43.66666666666666,41.333333333333336,2.333333333333333,29.87012987012987,33.33333333333333,3.0316610866527833,2.4869435463814966,1.6001084817628293,1.3143737587490887
675,606966,513,484,29.0,251,14.0,12.45619834710743,12.096896551724136,79.4,75.3,4.1,51.85950413223141,48.275862068965516,4.163349256900215,3.9907642313503042,2.0577445890000767,1.996665049004766
676,608439,498,483,15.0,178,4.0,11.229606625258796,19.988666666666667,87.4,81.9,5.5,36.85300207039337,26.666666666666668,3.2817714190895857,1.3340893172797919,1.7144747562098717,0.4158552581889276
677,609319,262,245,17.0,101,7.0,12.552000000000007,15.68764705882353,74.7,71.4,3.3,41.224489795918366,41.17647058823529,3.284296510191073,2.6247703325958978,1.7155843812179377,1.3921911924851773
678,609956,19,19,0.0,7,0.0,11.289473684210526,0.0,133.8,124.5,9.3,36.84210526315789,0.0,3.263403263403263,0.0,1.706377274332783,0.0
679,610578,696,646,50.0,281,25.0,12.610650154798764,16.5136,64.0,60.7,3.3,43.4984520123839,50.0,3.449342538126896,3.0278073830055225,1.7863214032316215,1.5982734297550896
680,611856,1127,1041,86.0,429,39.0,13.779625360230561,18.503488372093024,153.5,146.4,7.1,41.210374639769455,45.348837209302324,2.990674533046951,2.4508263683780553,1.5804709144331563,1.2932682784303327
681,612517,526,492,34.0,185,14.0,14.101808943089436,19.12323529411765,135.7,126.9,8.8,37.60162601626016,41.17647058823529,2.666439899165331,2.1532167520263306,1.4149148104310698,1.1064935546810615
682,613038,68,63,5.0,17,2.0,10.572539682539682,11.126000000000001,209.9,198.0,11.9,26.984126984126984,40.0,2.552284294443527,3.5951824555096166,1.3517890373081225,1.8460649892958365
683,613293,1344,1265,79.0,587,36.0,13.268569169960466,17.553544303797466,86.3,81.9,4.4,46.40316205533597,45.56962025316456,3.497224264421137,2.596035277234934,1.806210313849214,1.3763099880928666
684,613624,765,710,55.0,310,27.0,12.519154929577455,16.964545454545455,84.71428571428571,82.71428571428571,2.0,43.66197183098591,49.09090909090909,3.487613347433794,2.893735598306629,1.802240105292595,1.5329331083112554
685,614121,937,909,28.0,235,7.0,10.802684268426844,15.44928571428571,45.5,43.1,2.4,25.85258525852585,25.0,2.3931630894818947,1.6181977900041615,1.258918717131047,0.6943879570994289
686,614817,792,755,37.0,253,14.0,13.712662251655633,15.344594594594595,133.1,127.6,5.5,33.50993377483444,37.83783783783784,2.443721952736678,2.4658740642888595,1.2890801443105637,1.302099121125441
687,615482,255,246,9.0,95,4.0,15.196463414634154,20.75,130.0,120.33333333333331,9.666666666666666,38.61788617886179,44.44444444444444,2.541241677433505,2.14190093708166,1.3455335852514851,1.0988917569854877
688,616592,722,668,54.0,240,21.0,12.22218562874251,19.831666666666667,145.1,138.3,6.8,35.92814371257485,38.88888888888889,2.9395841958155033,1.9609490993640923,1.5556121002795409,0.9715520877748026
689,619340,735,650,85.0,210,33.0,12.687399999999998,15.191882352941176,177.6,161.7,15.9,32.30769230769231,38.82352941176471,2.5464391685997376,2.5555443696711095,1.3484812533800627,1.3536306398017426
690,619570,3019,2647,372.0,981,121.0,13.19693615413675,15.78139784946239,82.9,79.5,3.4,37.0608235738572,32.526881720430104,2.8082899804164017,2.061090027049674,1.4896919141711922,1.043407522218993
691,620187,1582,1425,157.0,618,74.0,13.436933333333377,16.80235668789808,357.3,342.6,14.7,43.368421052631575,47.13375796178344,3.227553488342933,2.805187322069623,1.6904410046657476,1.4880971129365614
692,621497,227,211,16.0,90,7.0,17.013838862559247,25.282499999999995,167.9,135.2,32.7,42.65402843601896,43.75,2.507019655034095,1.7304459606447151,1.3259733069453108,0.7911438889016874
693,621850,875,814,61.0,353,25.0,18.76509828009827,25.37540983606558,316.3,289.3,27.0,43.36609336609337,40.98360655737705,2.3109974016009396,1.615091414174042,1.2085156376941002,0.6916158237694816
694,621927,1866,1774,92.0,589,29.0,12.810659526493808,17.86130434782609,24.7,24.0,0.7,33.20180383314543,31.521739130434785,2.591732593039458,1.7648061147489107,1.3739168730846796,0.8195096947401692
695,622235,3608,3215,393.0,1274,204.0,13.633166407464987,20.235725190839695,257.2,244.4,12.8,39.62674961119751,51.908396946564885,2.9066431397404098,2.5651859005311444,1.5393539568783372,1.359063382579277
696,623768,2654,2455,199.0,906,71.0,13.286985743380878,19.218743718592947,92.77777777777777,90.0,2.7777777777777777,36.90427698574338,35.678391959798994,2.7774754709982155,1.8564372615720117,1.473774170651093,0.8925365600359867
697,624776,100,98,2.0,40,1.0,8.776122448979597,12.1,128.4,118.6,9.8,40.816326530612244,50.0,4.650838313606024,4.132231404958678,2.217490785441231,2.046921047387493
698,625647,5955,5413,542.0,2130,213.0,11.836491779050458,15.563616236162375,95.2,90.3,4.9,39.34971365231849,39.29889298892989,3.324440584833084,2.5250489598695016,1.733111593730472,1.3363113615183497
699,627116,2442,2310,132.0,728,41.0,11.839982683982706,16.293560606060602,64.9,62.6,2.3,31.515151515151512,31.060606060606062,2.6617565545755104,1.9063117517145187,1.4123786277609234,0.930784071962543
700,627267,33,32,1.0,17,0.0,16.615625,8.8,265.2,241.8,23.4,53.125,0.0,3.197291705849163,0.0,1.6768503748295855,0.0
701,627274,1357,1266,91.0,388,36.0,13.464075829383892,19.70494505494505,175.7,165.0,10.7,30.647709320695103,39.56043956043956,2.2762579258362305,2.0076401862643958,1.1866640406154985,1.005500729444819
702,627659,64,61,3.0,23,0.0,11.974590163934426,14.676666666666668,33.3,30.4,2.9,37.704918032786885,0.0,3.1487439249777536,0.0,1.6547764335016608,0.0
703,628018,351,329,22.0,126,5.0,13.143495440729481,18.073636363636364,726.8,683.6,43.2,38.297872340425535,22.727272727272727,2.91382703430222,1.2574820180071424,1.542915241108474,0.3305377696392246
704,628055,1245,1142,103.0,362,33.0,13.115735551663738,16.285436893203894,25.0,22.5,2.5,31.698774080560423,32.038834951456316,2.416850656655655,1.9673303922737562,1.2731283280646233,0.9762392632941527
705,628104,122,112,10.0,47,1.0,12.425714285714287,24.231,107.7,98.4,9.3,41.964285714285715,10.0,3.3772131524488387,0.41269448227477196,1.7558332377630184,-1.276853945246167
706,628913,5258,4732,526.0,1468,219.0,10.175729078613704,16.63526615969582,139.4,127.3,12.1,31.022823330515635,41.634980988593156,3.0487076740001067,2.5028142374702145,1.6081978238508072,1.3235512160658431
707,628935,437,421,16.0,157,8.0,12.655819477434669,16.676250000000003,77.2,74.1,3.1,37.29216152019003,50.0,2.946641391865771,2.998275991304999,1.559071494239568,1.584133189476785
708,629603,331,319,12.0,134,6.0,12.40934169278997,18.387500000000003,122.8,113.5,9.3,42.00626959247649,50.0,3.385052215693506,2.719238613188307,1.7591780880812375,1.443202753407257
709,632164,610,584,26.0,205,10.0,12.634982876712318,21.23961538461538,135.9,127.8,8.1,35.1027397260274,38.46153846153847,2.7782182270088915,1.8108396863625669,1.4741599264100764,0.8566588301493829
710,632214,731,661,70.0,122,9.0,11.173025718608184,15.360142857142858,294.3,267.7,26.6,18.456883509833585,12.857142857142856,1.6519145283174688,0.8370457864045162,0.7241390422279705,-0.25662155453459146
711,633472,5779,5582,197.0,2412,97.0,13.794263704765333,17.94614213197969,350.8,331.1,19.7,43.2103188821211,49.23857868020304,3.132484618747267,2.7436859865531105,1.6473074255849585,1.4561153752549356
712,633886,1396,1336,60.0,460,17.0,12.04639970059879,18.081833333333336,211.0,185.9,25.1,34.4311377245509,28.333333333333332,2.8582098037839,1.5669502539381144,1.5151118197819682,0.6479593792131787
713,634853,3514,3296,218.0,1248,90.0,14.317679004854375,18.969816513761476,125.7,119.3,6.4,37.86407766990291,41.284403669724774,2.6445681354544397,2.17632066392289,1.403032145890092,1.1218911421433644
714,637305,4196,3864,332.0,1580,156.0,13.417841614906829,19.0909638554217,23.75,23.25,0.5,40.89026915113871,46.98795180722892,3.0474550471449016,2.461266605660912,1.607604939880944,1.299400939727167
715,637414,63,60,3.0,33,2.0,16.8755,25.78,140.4,131.5,8.9,55.00000000000001,66.66666666666666,3.259162691475809,2.5859839668994047,1.7045013705873684,1.370713330466642
