,SiteID,total,count_First,count_Reop,Mortality_First,Mortality_Reop,PredMort_First_avg,PredMort_Reoperation_avg,total_year_avg,Year_avg_Firstop,Year_avg_reop,Mortality_First_rate,Mortality_Reop_rate,observe/expected_First,observe/expected_Reop,log_First,log_Reoperation
360,367170,1695,1613,82.0,16,3.0,1.5143273403595787,2.989756097560977,169.0,156.6,12.4,0.9919404835709857,3.6585365853658534,0.6550370300621056,1.2236906510034258,-0.610351628577888,0.2912388908162214
361,368188,974,889,85.0,7,0.0,2.1894488188976378,3.1456470588235295,149.6,141.1,8.5,0.7874015748031495,0.0,0.35963461123498525,0.0,-1.4753962223826182,0.0
362,368400,190,176,14.0,1,0.0,1.757215909090909,5.134285714285714,152.9,143.6,9.3,0.5681818181818182,0.0,0.32334206356904976,0.0,-1.628866895016777,0.0
363,368544,7,7,0.0,0,0.0,2.7599999999999993,0.0,72.4,68.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0
364,369184,4204,3907,297.0,31,4.0,1.3204786281033987,2.620942760942761,29.8,28.8,1.0,0.7934476580496544,1.3468013468013467,0.6008788337523358,0.5138614115772975,-0.7348539917514211,-0.9605487778607282
365,369646,325,305,20.0,2,0.0,1.4184590163934436,2.054,119.5,111.6,7.9,0.6557377049180327,0.0,0.4622887918082422,0.0,-1.11313371003076,0.0
366,370901,1999,1877,122.0,46,5.0,1.7180713905167793,2.8886065573770487,137.0,123.0,14.0,2.450719232818327,4.098360655737705,1.426436204191244,1.4188019636219178,0.5124152253948946,0.5046732320770577
367,371161,2094,1958,136.0,39,3.0,1.6454136874361607,3.1187500000000004,53.8,49.9,3.9,1.9918283963227785,2.2058823529411766,1.210533503842667,0.7072969468348461,0.27564300924908963,-0.4996120612043568
368,371648,2320,2216,104.0,11,3.0,2.2260649819494596,4.5578846153846175,104.1,96.6,7.5,0.4963898916967509,2.8846153846153846,0.22298984788038004,0.6328846884097714,-2.1649500652172566,-0.6599854303266466
369,372456,1057,1025,32.0,11,1.0,1.898517073170729,4.886875000000001,79.85714285714286,72.57142857142857,7.2857142857142865,1.0731707317073171,3.125,0.5652678855897808,0.6394679626550709,-0.822993359005731,-0.6450560129914698
370,373899,550,478,72.0,14,8.0,1.4583682008368204,2.1808333333333327,70.9,66.5,4.4,2.928870292887029,11.11111111111111,2.008320183617845,5.094892370398677,1.005989294434838,2.349051669780259
371,375008,1219,1151,68.0,20,4.0,1.7095221546481303,3.553382352941175,80.8,75.8,5.0,1.7376194613379672,5.88235294117647,1.0164357663417471,1.655423581508919,0.02351904695019589,0.7272004138622149
372,375614,1389,1335,54.0,14,1.0,1.650426966292134,2.237777777777778,190.5,180.9,9.6,1.0486891385767791,1.8518518518518516,0.6354047528275515,0.8275405494869247,-0.6542522134366902,-0.27309808917849177
373,376910,2012,1779,233.0,27,10.0,1.8685272625070273,4.2410729613733915,104.9,94.6,10.3,1.5177065767284992,4.291845493562231,0.8122474888015134,1.0119716243156538,-0.30000871665787754,0.01716883743041882
