,surgid,total_year_avg,total_year_count,num_of_years,Year_avg_Firstop,Year_sum_Firstop,Year_avg_reop,Year_sum_reop,Mortality,Mortality_reop,Complics,Complics_reop,firstop/total,reop/total,mortalty_rate,mortalty_reop_rate,Complics_reop_rate
1894,780941.0,39.8,398.0,10,35.7,357.0,4.1,41.0,11,3.0,157,21.0,89.69849246231156,10.301507537688442,2.763819095477387,7.317073170731707,51.21951219512195
1895,781123.0,72.0,720.0,10,65.5,655.0,6.5,65.0,10,3.0,302,24.0,90.97222222222221,9.027777777777777,1.3888888888888888,4.615384615384616,36.92307692307693
1896,781549.0,107.3,1073.0,10,100.9,1009.0,6.4,64.0,13,0.0,295,22.0,94.0354147250699,5.964585274930102,1.211556383970177,0.0,34.375
1897,782133.0,90.0,900.0,10,86.4,864.0,3.6,36.0,12,2.0,319,13.0,96.0,4.0,1.3333333333333335,5.555555555555555,36.11111111111111
1898,782274.0,36.2,181.0,5,34.8,174.0,1.4,7.0,3,1.0,51,3.0,96.13259668508287,3.867403314917127,1.6574585635359116,14.285714285714285,42.857142857142854
1899,783168.0,80.2,802.0,10,76.0,760.0,4.2,42.0,4,0.0,306,17.0,94.76309226932669,5.236907730673317,0.4987531172069825,0.0,40.476190476190474
1900,783881.0,191.0,191.0,1,179.0,179.0,12.0,12.0,4,1.0,82,10.0,93.717277486911,6.282722513089005,2.094240837696335,8.333333333333332,83.33333333333334
1901,783940.0,9.2,46.0,5,8.8,44.0,0.4,2.0,1,0.0,19,1.0,95.65217391304348,4.3478260869565215,2.1739130434782608,0.0,50.0
1902,784490.0,30.1,301.0,10,29.7,297.0,0.4,4.0,7,0.0,85,0.0,98.67109634551495,1.3289036544850499,2.3255813953488373,0.0,0.0
1903,784843.0,14.0,14.0,1,13.0,13.0,1.0,1.0,0,0.0,6,0.0,92.85714285714286,7.142857142857142,0.0,0.0,0.0
1904,785067.0,101.5,1015.0,10,95.4,954.0,6.1,61.0,7,0.0,455,24.0,93.99014778325123,6.009852216748769,0.6896551724137931,0.0,39.34426229508197
1905,785427.0,2.0,2.0,1,2.0,2.0,0.0,0.0,0,0.0,1,0.0,100.0,0.0,0.0,0.0,0.0
1906,785732.0,38.0,380.0,10,35.8,358.0,2.2,22.0,11,1.0,136,10.0,94.21052631578948,5.7894736842105265,2.8947368421052633,4.545454545454546,45.45454545454545
1907,785996.0,49.833333333333336,299.0,6,46.333333333333336,278.0,3.5,21.0,6,1.0,139,13.0,92.97658862876254,7.023411371237458,2.0066889632107023,4.761904761904762,61.904761904761905
1908,786253.0,80.7,807.0,10,76.0,760.0,4.7,47.0,6,0.0,297,19.0,94.17596034696406,5.8240396530359355,0.7434944237918215,0.0,40.42553191489361
1909,786846.0,86.2,862.0,10,83.8,838.0,2.4,24.0,0,0.0,314,8.0,97.21577726218096,2.784222737819025,0.0,0.0,33.33333333333333
1910,786903.0,26.6,266.0,10,26.2,262.0,0.4,4.0,4,0.0,103,2.0,98.49624060150376,1.5037593984962405,1.5037593984962405,0.0,50.0
1911,787054.0,41.666666666666664,250.0,6,40.666666666666664,244.0,1.0,6.0,6,0.0,119,4.0,97.6,2.4,2.4,0.0,66.66666666666666
1912,787312.0,15.0,45.0,3,14.666666666666666,44.0,0.3333333333333333,1.0,0,0.0,21,0.0,97.77777777777777,2.2222222222222223,0.0,0.0,0.0
1913,787513.0,31.9,319.0,10,29.8,298.0,2.1,21.0,0,0.0,101,4.0,93.41692789968651,6.583072100313479,0.0,0.0,19.047619047619047
1914,788041.0,155.6,1556.0,10,149.4,1494.0,6.2,62.0,14,0.0,469,24.0,96.01542416452442,3.984575835475578,0.8997429305912596,0.0,38.70967741935484
1915,788385.0,74.3,743.0,10,68.4,684.0,5.9,59.0,29,3.0,350,28.0,92.0592193808883,7.94078061911171,3.9030955585464335,5.084745762711865,47.45762711864407
1916,789052.0,80.2,802.0,10,75.1,751.0,5.1,51.0,10,0.0,304,20.0,93.64089775561098,6.359102244389027,1.2468827930174564,0.0,39.21568627450981
1917,789963.0,45.5,455.0,10,43.8,438.0,1.7,17.0,12,2.0,98,6.0,96.26373626373626,3.7362637362637363,2.6373626373626373,11.76470588235294,35.294117647058826
1918,790652.0,34.4,344.0,10,32.3,323.0,2.1,21.0,2,1.0,105,9.0,93.8953488372093,6.104651162790697,0.5813953488372093,4.761904761904762,42.857142857142854
1919,790659.0,52.4,524.0,10,49.8,498.0,2.6,26.0,5,0.0,198,6.0,95.0381679389313,4.961832061068702,0.9541984732824428,0.0,23.076923076923077
1920,790913.0,43.4,434.0,10,41.7,417.0,1.7,17.0,3,0.0,170,6.0,96.08294930875576,3.9170506912442393,0.6912442396313364,0.0,35.294117647058826
1921,791433.0,43.4,434.0,10,41.4,414.0,2.0,20.0,12,2.0,136,7.0,95.39170506912443,4.6082949308755765,2.7649769585253456,10.0,35.0
1922,791438.0,74.5,745.0,10,71.1,711.0,3.4,34.0,7,1.0,201,9.0,95.43624161073826,4.563758389261745,0.9395973154362416,2.941176470588235,26.47058823529412
1923,791530.0,25.8,258.0,10,25.2,252.0,0.6,6.0,0,0.0,92,1.0,97.67441860465115,2.3255813953488373,0.0,0.0,16.666666666666664
1924,791626.0,27.7,277.0,10,26.7,267.0,1.0,10.0,3,0.0,132,5.0,96.38989169675091,3.6101083032490973,1.083032490974729,0.0,50.0
1925,791665.0,35.44444444444444,319.0,9,28.88888888888889,260.0,6.555555555555555,59.0,5,0.0,91,17.0,81.50470219435736,18.495297805642632,1.5673981191222568,0.0,28.8135593220339
1926,792050.0,56.6,566.0,10,54.4,544.0,2.2,22.0,6,0.0,245,11.0,96.113074204947,3.8869257950530036,1.0600706713780919,0.0,50.0
1927,792139.0,45.0,270.0,6,42.333333333333336,254.0,2.6666666666666665,16.0,1,1.0,105,6.0,94.07407407407408,5.9259259259259265,0.3703703703703704,6.25,37.5
1928,792710.0,48.3,483.0,10,45.5,455.0,2.8,28.0,9,0.0,186,7.0,94.20289855072464,5.797101449275362,1.8633540372670807,0.0,25.0
1929,792927.0,35.7,357.0,10,34.6,346.0,1.1,11.0,2,0.0,129,4.0,96.9187675070028,3.081232492997199,0.5602240896358543,0.0,36.36363636363637
1930,793286.0,18.2,182.0,10,15.7,157.0,2.5,25.0,4,3.0,81,11.0,86.26373626373626,13.736263736263737,2.197802197802198,12.0,44.0
1931,794118.0,13.333333333333334,120.0,9,12.0,108.0,1.3333333333333333,12.0,2,1.0,43,4.0,90.0,10.0,1.6666666666666667,8.333333333333332,33.33333333333333
1932,795363.0,31.2,156.0,5,31.0,155.0,0.2,1.0,1,0.0,54,0.0,99.35897435897436,0.641025641025641,0.641025641025641,0.0,0.0
1933,795470.0,44.44444444444444,400.0,9,42.22222222222222,380.0,2.2222222222222223,20.0,16,3.0,167,8.0,95.0,5.0,4.0,15.0,40.0
1934,795569.0,16.0,32.0,2,15.0,30.0,1.0,2.0,0,0.0,15,1.0,93.75,6.25,0.0,0.0,50.0
1935,795621.0,30.0,120.0,4,27.5,110.0,2.5,10.0,0,0.0,53,7.0,91.66666666666666,8.333333333333332,0.0,0.0,70.0
1936,795643.0,95.3,953.0,10,88.4,884.0,6.9,69.0,21,0.0,364,26.0,92.75970619097586,7.240293809024134,2.2035676810073452,0.0,37.68115942028986
1937,796273.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0
1938,796574.0,13.0,130.0,10,12.9,129.0,0.1,1.0,0,0.0,40,1.0,99.23076923076923,0.7692307692307693,0.0,0.0,100.0
1939,797943.0,87.33333333333333,786.0,9,82.44444444444444,742.0,4.888888888888889,44.0,11,3.0,227,14.0,94.40203562340967,5.597964376590331,1.3994910941475827,6.8181818181818175,31.818181818181817
1940,798451.0,151.2,1512.0,10,141.8,1418.0,9.4,94.0,21,5.0,463,34.0,93.78306878306879,6.216931216931217,1.3888888888888888,5.319148936170213,36.17021276595745
1941,798905.0,159.4,1594.0,10,150.3,1503.0,9.1,91.0,19,2.0,628,40.0,94.29109159347553,5.708908406524467,1.1919698870765372,2.197802197802198,43.956043956043956
1942,799514.0,45.5,455.0,10,42.9,429.0,2.6,26.0,9,1.0,153,10.0,94.28571428571428,5.714285714285714,1.9780219780219779,3.8461538461538463,38.46153846153847
1943,800056.0,51.2,512.0,10,49.3,493.0,1.9,19.0,7,0.0,188,8.0,96.2890625,3.7109375,1.3671875,0.0,42.10526315789473
1944,800567.0,34.1,341.0,10,32.1,321.0,2.0,20.0,2,0.0,137,6.0,94.13489736070382,5.865102639296188,0.5865102639296188,0.0,30.0
1945,800858.0,82.5,825.0,10,75.9,759.0,6.6,66.0,12,2.0,252,16.0,92.0,8.0,1.4545454545454546,3.0303030303030303,24.242424242424242
1946,801458.0,44.25,177.0,4,42.5,170.0,1.75,7.0,2,0.0,84,4.0,96.045197740113,3.954802259887006,1.1299435028248588,0.0,57.14285714285714
1947,801522.0,51.3,513.0,10,48.9,489.0,2.4,24.0,8,1.0,178,6.0,95.32163742690058,4.678362573099415,1.5594541910331383,4.166666666666666,25.0
1948,802120.0,53.3,533.0,10,48.3,483.0,5.0,50.0,5,1.0,143,14.0,90.61913696060037,9.380863039399625,0.9380863039399625,2.0,28.000000000000004
1949,802200.0,13.4,67.0,5,12.8,64.0,0.6,3.0,0,0.0,33,1.0,95.52238805970148,4.477611940298507,0.0,0.0,33.33333333333333
1950,802226.0,42.6,426.0,10,40.6,406.0,2.0,20.0,4,0.0,136,6.0,95.30516431924883,4.694835680751173,0.9389671361502347,0.0,30.0
1951,802237.0,25.25,202.0,8,23.5,188.0,1.75,14.0,6,0.0,88,9.0,93.06930693069307,6.9306930693069315,2.9702970297029703,0.0,64.28571428571429
1952,802266.0,70.0,700.0,10,66.3,663.0,3.7,37.0,9,0.0,245,12.0,94.71428571428572,5.285714285714286,1.2857142857142856,0.0,32.432432432432435
1953,802594.0,72.1,721.0,10,67.1,671.0,5.0,50.0,16,4.0,240,21.0,93.06518723994452,6.934812760055478,2.219140083217753,8.0,42.0
1954,802917.0,3.0,3.0,1,3.0,3.0,0.0,0.0,0,0.0,2,0.0,100.0,0.0,0.0,0.0,0.0
1955,804019.0,7.0,56.0,8,6.5,52.0,0.5,4.0,2,1.0,35,3.0,92.85714285714286,7.142857142857142,3.571428571428571,25.0,75.0
1956,804746.0,100.3,1003.0,10,93.3,933.0,7.0,70.0,11,2.0,299,24.0,93.02093718843469,6.979062811565304,1.0967098703888334,2.857142857142857,34.285714285714285
1957,805183.0,78.8,788.0,10,74.9,749.0,3.9,39.0,9,1.0,313,17.0,95.05076142131979,4.949238578680204,1.1421319796954315,2.564102564102564,43.58974358974359
1958,805401.0,30.9,309.0,10,30.2,302.0,0.7,7.0,4,1.0,111,3.0,97.73462783171522,2.26537216828479,1.2944983818770228,14.285714285714285,42.857142857142854
1959,805624.0,40.625,325.0,8,38.75,310.0,1.875,15.0,6,1.0,76,4.0,95.38461538461539,4.615384615384616,1.8461538461538463,6.666666666666667,26.666666666666668
1960,805926.0,19.0,133.0,7,15.857142857142858,111.0,3.142857142857143,22.0,2,0.0,68,9.0,83.45864661654136,16.541353383458645,1.5037593984962405,0.0,40.909090909090914
1961,806120.0,3.6666666666666665,11.0,3,3.6666666666666665,11.0,0.0,0.0,3,0.0,5,0.0,100.0,0.0,27.27272727272727,0.0,0.0
1962,806436.0,25.0,50.0,2,25.0,50.0,0.0,0.0,1,0.0,11,0.0,100.0,0.0,2.0,0.0,0.0
1963,806646.0,24.5,245.0,10,23.5,235.0,1.0,10.0,3,0.0,96,4.0,95.91836734693877,4.081632653061225,1.2244897959183674,0.0,40.0
1964,808164.0,84.9,849.0,10,82.5,825.0,2.4,24.0,8,0.0,263,11.0,97.1731448763251,2.8268551236749118,0.9422850412249705,0.0,45.83333333333333
1965,808458.0,66.6,666.0,10,58.1,581.0,8.5,85.0,14,4.0,255,48.0,87.23723723723724,12.762762762762764,2.1021021021021022,4.705882352941177,56.470588235294116
1966,808610.0,50.9,509.0,10,43.0,430.0,7.9,79.0,4,0.0,227,36.0,84.47937131630648,15.520628683693516,0.7858546168958742,0.0,45.56962025316456
1967,808743.0,61.8,618.0,10,58.3,583.0,3.5,35.0,15,1.0,233,13.0,94.33656957928802,5.6634304207119746,2.4271844660194173,2.857142857142857,37.142857142857146
1968,808758.0,16.9,169.0,10,15.6,156.0,1.3,13.0,2,0.0,61,3.0,92.3076923076923,7.6923076923076925,1.183431952662722,0.0,23.076923076923077
1969,808892.0,128.2,1282.0,10,119.5,1195.0,8.7,87.0,55,5.0,562,47.0,93.21372854914196,6.786271450858035,4.290171606864274,5.747126436781609,54.02298850574713
1970,809902.0,30.555555555555557,275.0,9,30.333333333333332,273.0,0.2222222222222222,2.0,4,0.0,115,0.0,99.27272727272727,0.7272727272727273,1.4545454545454546,0.0,0.0
1971,810025.0,39.0,195.0,5,37.0,185.0,2.0,10.0,2,0.0,57,4.0,94.87179487179486,5.128205128205128,1.0256410256410255,0.0,40.0
1972,810388.0,72.4,724.0,10,70.0,700.0,2.4,24.0,5,0.0,221,9.0,96.68508287292818,3.314917127071823,0.6906077348066298,0.0,37.5
1973,810650.0,23.1,231.0,10,22.1,221.0,1.0,10.0,4,0.0,85,2.0,95.67099567099568,4.329004329004329,1.7316017316017316,0.0,20.0
1974,810805.0,27.2,272.0,10,25.6,256.0,1.6,16.0,10,2.0,102,5.0,94.11764705882352,5.88235294117647,3.6764705882352944,12.5,31.25
1975,811361.0,45.625,365.0,8,43.875,351.0,1.75,14.0,6,0.0,108,6.0,96.16438356164385,3.8356164383561646,1.643835616438356,0.0,42.857142857142854
1976,811411.0,134.2,1342.0,10,124.4,1244.0,9.8,98.0,17,3.0,399,33.0,92.69746646795826,7.302533532041728,1.2667660208643814,3.061224489795918,33.6734693877551
1977,811953.0,33.333333333333336,300.0,9,31.77777777777778,286.0,1.5555555555555556,14.0,3,0.0,152,10.0,95.33333333333334,4.666666666666667,1.0,0.0,71.42857142857143
1978,812185.0,41.9,419.0,10,40.1,401.0,1.8,18.0,7,0.0,251,10.0,95.70405727923628,4.295942720763723,1.6706443914081146,0.0,55.55555555555556
1979,812296.0,45.0,450.0,10,42.2,422.0,2.8,28.0,2,0.0,160,12.0,93.77777777777779,6.222222222222222,0.4444444444444444,0.0,42.857142857142854
1980,812443.0,134.3,1343.0,10,125.8,1258.0,8.5,85.0,13,0.0,439,23.0,93.67088607594937,6.329113924050633,0.967982129560685,0.0,27.058823529411764
1981,812456.0,86.5,865.0,10,78.0,780.0,8.5,85.0,12,3.0,331,34.0,90.17341040462428,9.826589595375722,1.3872832369942196,3.5294117647058822,40.0
1982,812472.0,139.4,1394.0,10,131.2,1312.0,8.2,82.0,11,0.0,320,20.0,94.11764705882352,5.88235294117647,0.7890961262553802,0.0,24.390243902439025
1983,813213.0,14.5,58.0,4,14.0,56.0,0.5,2.0,2,0.0,27,0.0,96.55172413793103,3.4482758620689653,3.4482758620689653,0.0,0.0
1984,813549.0,16.166666666666668,97.0,6,16.0,96.0,0.16666666666666666,1.0,2,0.0,49,0.0,98.96907216494846,1.0309278350515463,2.0618556701030926,0.0,0.0
1985,814000.0,121.5,1215.0,10,113.5,1135.0,8.0,80.0,7,4.0,348,32.0,93.4156378600823,6.584362139917696,0.5761316872427984,5.0,40.0
1986,814210.0,59.6,596.0,10,56.6,566.0,3.0,30.0,8,1.0,195,11.0,94.96644295302013,5.033557046979865,1.342281879194631,3.3333333333333335,36.666666666666664
1987,814352.0,23.285714285714285,163.0,7,22.428571428571427,157.0,0.8571428571428571,6.0,3,0.0,59,3.0,96.31901840490798,3.6809815950920246,1.8404907975460123,0.0,50.0
1988,814460.0,49.2,492.0,10,46.2,462.0,3.0,30.0,4,1.0,201,13.0,93.90243902439023,6.097560975609756,0.8130081300813009,3.3333333333333335,43.333333333333336
1989,814682.0,82.5,825.0,10,80.2,802.0,2.3,23.0,15,0.0,277,5.0,97.21212121212122,2.7878787878787876,1.8181818181818181,0.0,21.73913043478261
1990,815498.0,15.7,157.0,10,14.7,147.0,1.0,10.0,2,1.0,51,4.0,93.63057324840764,6.369426751592357,1.2738853503184715,10.0,40.0
1991,815757.0,11.5,23.0,2,11.0,22.0,0.5,1.0,1,0.0,10,1.0,95.65217391304348,4.3478260869565215,4.3478260869565215,0.0,100.0
1992,816035.0,23.0,230.0,10,22.1,221.0,0.9,9.0,2,1.0,93,5.0,96.08695652173913,3.91304347826087,0.8695652173913043,11.11111111111111,55.55555555555556
1993,816183.0,27.1,271.0,10,26.6,266.0,0.5,5.0,2,0.0,89,0.0,98.1549815498155,1.8450184501845017,0.7380073800738007,0.0,0.0
1994,816395.0,117.9,1179.0,10,107.1,1071.0,10.8,108.0,7,0.0,582,53.0,90.83969465648855,9.16030534351145,0.5937234944868532,0.0,49.074074074074076
1995,816401.0,16.285714285714285,114.0,7,15.857142857142858,111.0,0.42857142857142855,3.0,0,0.0,45,1.0,97.36842105263158,2.631578947368421,0.0,0.0,33.33333333333333
1996,816941.0,89.7,897.0,10,84.0,840.0,5.7,57.0,7,2.0,250,23.0,93.64548494983278,6.354515050167224,0.7803790412486065,3.508771929824561,40.35087719298245
1997,817018.0,31.2,312.0,10,28.6,286.0,2.6,26.0,4,0.0,113,6.0,91.66666666666666,8.333333333333332,1.282051282051282,0.0,23.076923076923077
1998,817051.0,179.9,1799.0,10,163.2,1632.0,16.7,167.0,35,3.0,685,63.0,90.71706503613119,9.282934963868817,1.9455252918287937,1.7964071856287425,37.72455089820359
1999,817338.0,73.9,739.0,10,68.8,688.0,5.1,51.0,5,0.0,279,20.0,93.09878213802436,6.901217861975644,0.6765899864682002,0.0,39.21568627450981
2000,817431.0,35.8,358.0,10,32.9,329.0,2.9,29.0,8,1.0,177,17.0,91.89944134078212,8.100558659217876,2.2346368715083798,3.4482758620689653,58.620689655172406
2001,817829.0,20.333333333333332,61.0,3,16.333333333333332,49.0,4.0,12.0,2,1.0,29,7.0,80.32786885245902,19.672131147540984,3.278688524590164,8.333333333333332,58.333333333333336
2002,818219.0,67.9,679.0,10,62.4,624.0,5.5,55.0,7,1.0,191,17.0,91.899852724595,8.100147275405007,1.0309278350515463,1.8181818181818181,30.909090909090907
2003,818735.0,32.0,224.0,7,31.428571428571427,220.0,0.5714285714285714,4.0,3,1.0,63,2.0,98.21428571428571,1.7857142857142856,1.3392857142857142,25.0,50.0
2004,818875.0,33.3,333.0,10,31.5,315.0,1.8,18.0,4,1.0,136,10.0,94.5945945945946,5.405405405405405,1.2012012012012012,5.555555555555555,55.55555555555556
2005,819248.0,118.8,1188.0,10,111.2,1112.0,7.6,76.0,17,2.0,399,32.0,93.60269360269359,6.397306397306397,1.430976430976431,2.631578947368421,42.10526315789473
2006,819992.0,68.6,686.0,10,64.6,646.0,4.0,40.0,6,0.0,198,12.0,94.16909620991254,5.830903790087463,0.8746355685131195,0.0,30.0
2007,820417.0,67.8,678.0,10,63.5,635.0,4.3,43.0,4,0.0,259,19.0,93.65781710914455,6.342182890855458,0.5899705014749262,0.0,44.18604651162791
2008,820700.0,74.66666666666667,672.0,9,67.88888888888889,611.0,6.777777777777778,61.0,3,0.0,244,32.0,90.92261904761905,9.077380952380953,0.4464285714285714,0.0,52.459016393442624
2009,820847.0,51.666666666666664,155.0,3,48.0,144.0,3.6666666666666665,11.0,1,0.0,58,4.0,92.90322580645162,7.096774193548387,0.6451612903225806,0.0,36.36363636363637
2010,821312.0,70.1,701.0,10,65.2,652.0,4.9,49.0,9,1.0,297,31.0,93.00998573466477,6.990014265335236,1.2838801711840229,2.0408163265306123,63.26530612244898
2011,821546.0,139.44444444444446,1255.0,9,133.77777777777777,1204.0,5.666666666666667,51.0,30,5.0,484,21.0,95.93625498007968,4.063745019920319,2.3904382470119523,9.803921568627452,41.17647058823529
2012,821558.0,16.1,161.0,10,12.6,126.0,3.5,35.0,5,1.0,66,14.0,78.26086956521739,21.73913043478261,3.1055900621118013,2.857142857142857,40.0
2013,821634.0,47.6,476.0,10,46.1,461.0,1.5,15.0,6,2.0,186,8.0,96.84873949579831,3.1512605042016806,1.2605042016806722,13.333333333333334,53.333333333333336
2014,821742.0,22.4,224.0,10,21.5,215.0,0.9,9.0,6,0.0,94,4.0,95.98214285714286,4.017857142857143,2.6785714285714284,0.0,44.44444444444444
2015,821980.0,24.7,247.0,10,22.3,223.0,2.4,24.0,0,0.0,131,19.0,90.2834008097166,9.7165991902834,0.0,0.0,79.16666666666666
2016,822014.0,12.88888888888889,116.0,9,11.88888888888889,107.0,1.0,9.0,2,0.0,53,3.0,92.24137931034483,7.758620689655173,1.7241379310344827,0.0,33.33333333333333
2017,822025.0,94.2,942.0,10,90.4,904.0,3.8,38.0,16,1.0,317,12.0,95.96602972399151,4.033970276008493,1.6985138004246285,2.631578947368421,31.57894736842105
2018,822165.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0
2019,822608.0,29.875,239.0,8,28.875,231.0,1.0,8.0,7,0.0,85,3.0,96.65271966527197,3.3472803347280333,2.928870292887029,0.0,37.5
2020,822711.0,77.4,774.0,10,73.7,737.0,3.7,37.0,5,1.0,270,10.0,95.21963824289405,4.7803617571059425,0.6459948320413437,2.7027027027027026,27.027027027027028
2021,822729.0,117.8,1178.0,10,108.5,1085.0,9.3,93.0,9,1.0,435,35.0,92.10526315789474,7.894736842105263,0.7640067911714771,1.0752688172043012,37.634408602150536
2022,822871.0,11.25,45.0,4,10.75,43.0,0.5,2.0,1,0.0,16,1.0,95.55555555555556,4.444444444444445,2.2222222222222223,0.0,50.0
2023,822936.0,42.7,427.0,10,40.1,401.0,2.6,26.0,11,1.0,202,13.0,93.91100702576112,6.0889929742388755,2.576112412177986,3.8461538461538463,50.0
2024,823371.0,77.2,772.0,10,74.6,746.0,2.6,26.0,3,1.0,282,9.0,96.6321243523316,3.3678756476683938,0.38860103626943004,3.8461538461538463,34.61538461538461
2025,823406.0,74.3,743.0,10,68.9,689.0,5.4,54.0,6,0.0,320,22.0,92.7321668909825,7.267833109017497,0.8075370121130552,0.0,40.74074074074074
2026,823427.0,48.9,489.0,10,43.6,436.0,5.3,53.0,6,2.0,186,22.0,89.16155419222905,10.838445807770961,1.2269938650306749,3.7735849056603774,41.509433962264154
2027,823938.0,10.0,100.0,10,9.2,92.0,0.8,8.0,0,0.0,27,2.0,92.0,8.0,0.0,0.0,25.0
2028,824008.0,20.4,102.0,5,19.6,98.0,0.8,4.0,1,0.0,39,2.0,96.07843137254902,3.9215686274509802,0.9803921568627451,0.0,50.0
2029,824241.0,48.666666666666664,292.0,6,47.0,282.0,1.6666666666666667,10.0,4,0.0,100,3.0,96.57534246575342,3.4246575342465753,1.36986301369863,0.0,30.0
2030,825134.0,36.3,363.0,10,33.7,337.0,2.6,26.0,7,0.0,129,9.0,92.8374655647383,7.162534435261708,1.9283746556473829,0.0,34.61538461538461
2031,825697.0,8.625,69.0,8,8.0,64.0,0.625,5.0,0,0.0,34,2.0,92.7536231884058,7.246376811594203,0.0,0.0,40.0
2032,825919.0,46.0,230.0,5,43.2,216.0,2.8,14.0,1,0.0,87,9.0,93.91304347826087,6.086956521739131,0.43478260869565216,0.0,64.28571428571429
2033,826153.0,35.0,350.0,10,33.5,335.0,1.5,15.0,5,0.0,150,6.0,95.71428571428572,4.285714285714286,1.4285714285714286,0.0,40.0
2034,826449.0,7.222222222222222,65.0,9,6.888888888888889,62.0,0.3333333333333333,3.0,2,0.0,21,1.0,95.38461538461539,4.615384615384616,3.076923076923077,0.0,33.33333333333333
2035,826453.0,3.0,3.0,1,2.0,2.0,1.0,1.0,0,0.0,1,1.0,66.66666666666666,33.33333333333333,0.0,0.0,100.0
2036,826473.0,38.6,386.0,10,36.6,366.0,2.0,20.0,15,2.0,174,12.0,94.81865284974094,5.181347150259067,3.8860103626943006,10.0,60.0
2037,826589.0,82.88888888888889,746.0,9,76.44444444444444,688.0,6.444444444444445,58.0,11,2.0,299,27.0,92.22520107238606,7.774798927613941,1.4745308310991956,3.4482758620689653,46.55172413793103
2038,826712.0,88.1,881.0,10,83.6,836.0,4.5,45.0,14,3.0,341,22.0,94.8921679909194,5.10783200908059,1.5891032917139614,6.666666666666667,48.888888888888886
2039,826981.0,74.0,222.0,3,71.0,213.0,3.0,9.0,5,1.0,101,2.0,95.94594594594594,4.054054054054054,2.2522522522522523,11.11111111111111,22.22222222222222
2040,827107.0,14.7,147.0,10,13.7,137.0,1.0,10.0,5,0.0,77,5.0,93.19727891156462,6.802721088435375,3.4013605442176873,0.0,50.0
2041,827221.0,63.0,630.0,10,58.6,586.0,4.4,44.0,2,0.0,154,3.0,93.01587301587301,6.984126984126984,0.31746031746031744,0.0,6.8181818181818175
2042,828776.0,54.5,545.0,10,47.9,479.0,6.6,66.0,10,2.0,253,38.0,87.88990825688073,12.110091743119266,1.834862385321101,3.0303030303030303,57.57575757575758
2043,829061.0,85.55555555555556,770.0,9,78.44444444444444,706.0,7.111111111111111,64.0,6,1.0,253,24.0,91.68831168831169,8.311688311688311,0.7792207792207793,1.5625,37.5
2044,829726.0,50.6,506.0,10,47.7,477.0,2.9,29.0,7,0.0,199,10.0,94.26877470355731,5.7312252964426875,1.383399209486166,0.0,34.48275862068966
2045,829768.0,24.2,242.0,10,22.9,229.0,1.3,13.0,4,0.0,90,6.0,94.62809917355372,5.371900826446281,1.6528925619834711,0.0,46.15384615384615
2046,830370.0,31.8,159.0,5,30.4,152.0,1.4,7.0,0,0.0,49,2.0,95.59748427672956,4.40251572327044,0.0,0.0,28.57142857142857
2047,830389.0,14.1,141.0,10,12.7,127.0,1.4,14.0,2,1.0,61,8.0,90.0709219858156,9.929078014184398,1.4184397163120568,7.142857142857142,57.14285714285714
2048,830463.0,57.8,578.0,10,51.6,516.0,6.2,62.0,7,2.0,238,23.0,89.27335640138409,10.726643598615917,1.2110726643598615,3.225806451612903,37.096774193548384
2049,830599.0,36.3,363.0,10,33.0,330.0,3.3,33.0,9,1.0,135,14.0,90.9090909090909,9.090909090909092,2.479338842975207,3.0303030303030303,42.42424242424242
2050,830878.0,66.1,661.0,10,61.3,613.0,4.8,48.0,15,1.0,298,28.0,92.73827534039334,7.2617246596066565,2.26928895612708,2.083333333333333,58.333333333333336
2051,831176.0,20.9,209.0,10,18.8,188.0,2.1,21.0,2,0.0,101,11.0,89.95215311004785,10.047846889952153,0.9569377990430622,0.0,52.38095238095239
2052,833043.0,35.4,177.0,5,33.8,169.0,1.6,8.0,6,1.0,85,6.0,95.48022598870057,4.519774011299435,3.389830508474576,12.5,75.0
2053,833179.0,95.3,953.0,10,82.4,824.0,12.9,129.0,5,1.0,397,52.0,86.46379853095489,13.53620146904512,0.5246589716684155,0.7751937984496124,40.310077519379846
2054,833605.0,16.666666666666668,50.0,3,15.0,45.0,1.6666666666666667,5.0,0,0.0,23,2.0,90.0,10.0,0.0,0.0,40.0
2055,833749.0,7.4,74.0,10,7.1,71.0,0.3,3.0,3,0.0,36,2.0,95.94594594594594,4.054054054054054,4.054054054054054,0.0,66.66666666666666
2056,835099.0,46.22222222222222,416.0,9,39.888888888888886,359.0,6.333333333333333,57.0,7,2.0,144,19.0,86.29807692307693,13.701923076923078,1.6826923076923077,3.508771929824561,33.33333333333333
2057,835212.0,83.5,835.0,10,77.6,776.0,5.9,59.0,3,1.0,246,16.0,92.93413173652695,7.065868263473053,0.3592814371257485,1.694915254237288,27.11864406779661
2058,835366.0,30.8,308.0,10,28.1,281.0,2.7,27.0,5,2.0,125,13.0,91.23376623376623,8.766233766233766,1.6233766233766231,7.4074074074074066,48.148148148148145
