,SiteID,total_year_sum,total_year_avg,num_of_years,Year_sum_Firstop,Year_avg_Firstop,Year_avg_reop,Year_sum_reop,Mortality,Mortality_reop,Complics,Complics_reop,firstop/total,reop/total,mortalty_rate,mortalty_reop_rate,Complics_reop_rate
607,648903,832.0,83.2,10,800.0,80.0,3.2,32.0,12,2.0,317,15.0,96.15384615384616,3.8461538461538463,1.4423076923076923,6.25,46.875
608,649653,369.0,61.5,6,350.0,58.333333333333336,3.1666666666666665,19.0,7,1.0,122,4.0,94.85094850948511,5.149051490514905,1.8970189701897018,5.263157894736842,21.052631578947366
609,652344,2220.0,222.0,10,2093.0,209.3,12.7,127.0,23,5.0,929,64.0,94.27927927927928,5.7207207207207205,1.0360360360360361,3.937007874015748,50.39370078740157
610,653939,901.0,90.1,10,857.0,85.7,4.4,44.0,10,0.0,372,19.0,95.1165371809101,4.8834628190899005,1.1098779134295227,0.0,43.18181818181818
611,654036,1227.0,122.7,10,1160.0,116.0,6.7,67.0,13,1.0,439,13.0,94.5395273023635,5.460472697636512,1.0594947025264874,1.4925373134328357,19.402985074626866
612,654442,290.0,96.66666666666667,3,278.0,92.66666666666667,4.0,12.0,1,0.0,123,7.0,95.86206896551724,4.137931034482759,0.3448275862068966,0.0,58.333333333333336
613,654541,1454.0,145.4,10,1364.0,136.4,9.0,90.0,19,3.0,422,27.0,93.8101788170564,6.189821182943604,1.3067400275103165,3.3333333333333335,30.0
614,655549,2021.0,202.1,10,1908.0,190.8,11.3,113.0,17,0.0,791,44.0,94.40870856011875,5.591291439881247,0.8411677387431964,0.0,38.93805309734513
615,657859,691.0,69.1,10,658.0,65.8,3.3,33.0,21,1.0,329,10.0,95.22431259044862,4.775687409551375,3.039073806078148,3.0303030303030303,30.303030303030305
616,658283,1855.0,185.5,10,1721.0,172.1,13.4,134.0,42,4.0,461,50.0,92.77628032345014,7.223719676549865,2.2641509433962264,2.9850746268656714,37.3134328358209
617,660780,1975.0,197.5,10,1838.0,183.8,13.7,137.0,17,5.0,727,45.0,93.0632911392405,6.936708860759494,0.8607594936708861,3.64963503649635,32.846715328467155
618,661709,1657.0,165.7,10,1474.0,147.4,18.3,183.0,18,5.0,831,91.0,88.95594447797224,11.044055522027762,1.0863005431502715,2.73224043715847,49.72677595628415
619,661810,875.0,87.5,10,839.0,83.9,3.6,36.0,14,0.0,280,15.0,95.88571428571429,4.114285714285714,1.6,0.0,41.66666666666667
620,662185,786.0,78.6,10,728.0,72.8,5.8,58.0,12,4.0,341,30.0,92.6208651399491,7.37913486005089,1.5267175572519083,6.896551724137931,51.724137931034484
621,662259,631.0,63.1,10,610.0,61.0,2.1,21.0,19,1.0,258,12.0,96.67194928684627,3.328050713153724,3.011093502377179,4.761904761904762,57.14285714285714
622,662844,288.0,41.142857142857146,7,281.0,40.142857142857146,1.0,7.0,4,1.0,145,3.0,97.56944444444444,2.430555555555556,1.3888888888888888,14.285714285714285,42.857142857142854
623,662849,937.0,93.7,10,897.0,89.7,4.0,40.0,7,1.0,322,14.0,95.73105656350054,4.268943436499466,0.7470651013874066,2.5,35.0
624,663397,302.0,43.142857142857146,7,281.0,40.142857142857146,3.0,21.0,7,1.0,86,10.0,93.04635761589404,6.95364238410596,2.3178807947019866,4.761904761904762,47.61904761904761
625,664737,442.0,44.2,10,383.0,38.3,5.9,59.0,1,0.0,141,21.0,86.65158371040724,13.34841628959276,0.22624434389140274,0.0,35.59322033898305
626,664866,1590.0,159.0,10,1564.0,156.4,2.6,26.0,2,0.0,517,6.0,98.36477987421384,1.6352201257861636,0.12578616352201258,0.0,23.076923076923077
627,665726,982.0,98.2,10,919.0,91.9,6.3,63.0,13,1.0,264,18.0,93.58452138492872,6.415478615071284,1.3238289205702647,1.5873015873015872,28.57142857142857
628,665969,1444.0,144.4,10,1356.0,135.6,8.8,88.0,30,2.0,605,33.0,93.90581717451524,6.094182825484765,2.0775623268698062,2.272727272727273,37.5
629,667128,112.0,16.0,7,96.0,13.714285714285714,2.2857142857142856,16.0,3,0.0,31,3.0,85.71428571428571,14.285714285714285,2.6785714285714284,0.0,18.75
630,667409,329.0,54.833333333333336,6,305.0,50.833333333333336,4.0,24.0,6,1.0,152,15.0,92.70516717325228,7.29483282674772,1.82370820668693,4.166666666666666,62.5
631,668412,1532.0,153.2,10,1466.0,146.6,6.6,66.0,32,1.0,707,33.0,95.69190600522192,4.308093994778068,2.088772845953003,1.5151515151515151,50.0
632,669393,325.0,81.25,4,313.0,78.25,3.0,12.0,4,1.0,95,5.0,96.3076923076923,3.6923076923076925,1.2307692307692308,8.333333333333332,41.66666666666667
633,669894,516.0,51.6,10,487.0,48.7,2.9,29.0,6,1.0,163,12.0,94.37984496124031,5.62015503875969,1.1627906976744187,3.4482758620689653,41.37931034482759
634,670068,1577.0,157.7,10,1491.0,149.1,8.6,86.0,14,0.0,649,37.0,94.54660748256183,5.453392517438173,0.8877615726062142,0.0,43.02325581395349
635,670232,379.0,37.9,10,350.0,35.0,2.9,29.0,9,2.0,168,9.0,92.34828496042216,7.651715039577836,2.3746701846965697,6.896551724137931,31.03448275862069
636,670655,817.0,81.7,10,779.0,77.9,3.8,38.0,21,6.0,397,19.0,95.34883720930233,4.651162790697675,2.570379436964504,15.789473684210526,50.0
637,670873,1397.0,139.7,10,1273.0,127.3,12.4,124.0,25,7.0,507,47.0,91.12383679312813,8.876163206871867,1.789549033643522,5.64516129032258,37.903225806451616
638,672420,1103.0,110.3,10,1021.0,102.1,8.2,82.0,28,3.0,278,28.0,92.56572982774252,7.43427017225748,2.5385312783318223,3.6585365853658534,34.146341463414636
639,672616,626.0,62.6,10,602.0,60.2,2.4,24.0,6,1.0,224,11.0,96.1661341853035,3.8338658146964857,0.9584664536741214,4.166666666666666,45.83333333333333
640,672729,1871.0,187.1,10,1747.0,174.7,12.4,124.0,39,0.0,758,62.0,93.37252805986104,6.627471940138962,2.084446819882416,0.0,50.0
641,673029,1832.0,183.2,10,1735.0,173.5,9.7,97.0,23,3.0,517,38.0,94.70524017467248,5.29475982532751,1.2554585152838427,3.0927835051546393,39.175257731958766
642,673276,282.0,28.2,10,266.0,26.6,1.6,16.0,3,0.0,117,5.0,94.32624113475178,5.673758865248227,1.0638297872340425,0.0,31.25
643,676236,906.0,100.66666666666667,9,823.0,91.44444444444444,9.222222222222221,83.0,8,3.0,295,28.0,90.83885209713024,9.161147902869757,0.8830022075055187,3.614457831325301,33.734939759036145
644,676240,530.0,58.888888888888886,9,511.0,56.77777777777778,2.111111111111111,19.0,9,1.0,241,13.0,96.41509433962264,3.5849056603773586,1.6981132075471699,5.263157894736842,68.42105263157895
645,676428,898.0,89.8,10,855.0,85.5,4.3,43.0,15,3.0,385,23.0,95.21158129175946,4.788418708240535,1.670378619153675,6.976744186046512,53.48837209302325
646,678152,1457.0,145.7,10,1405.0,140.5,5.2,52.0,13,0.0,496,15.0,96.43102264927934,3.568977350720659,0.8922443376801648,0.0,28.846153846153843
647,680517,534.0,53.4,10,495.0,49.5,3.9,39.0,7,4.0,187,10.0,92.69662921348315,7.303370786516854,1.3108614232209739,10.256410256410255,25.64102564102564
648,681278,1276.0,127.6,10,1212.0,121.2,6.4,64.0,26,2.0,481,27.0,94.98432601880877,5.015673981191222,2.037617554858934,3.125,42.1875
649,681355,593.0,74.125,8,576.0,72.0,2.125,17.0,7,1.0,208,7.0,97.13322091062395,2.866779089376054,1.1804384485666104,5.88235294117647,41.17647058823529
650,682611,455.0,75.83333333333333,6,444.0,74.0,1.8333333333333333,11.0,18,1.0,119,3.0,97.58241758241758,2.417582417582418,3.9560439560439558,9.090909090909092,27.27272727272727
651,682644,972.0,97.2,10,897.0,89.7,7.5,75.0,11,3.0,266,22.0,92.28395061728395,7.716049382716049,1.131687242798354,4.0,29.333333333333332
652,682767,921.0,92.1,10,891.0,89.1,3.0,30.0,13,0.0,242,9.0,96.74267100977198,3.257328990228013,1.4115092290988056,0.0,30.0
653,682821,820.0,82.0,10,774.0,77.4,4.6,46.0,2,0.0,266,18.0,94.39024390243902,5.609756097560976,0.24390243902439024,0.0,39.130434782608695
654,682949,20.0,20.0,1,19.0,19.0,1.0,1.0,1,0.0,8,0.0,95.0,5.0,5.0,0.0,0.0
655,683660,530.0,58.888888888888886,9,517.0,57.44444444444444,1.4444444444444444,13.0,21,2.0,217,6.0,97.54716981132076,2.4528301886792456,3.9622641509433962,15.384615384615385,46.15384615384615
656,685503,2428.0,242.8,10,2301.0,230.1,12.7,127.0,48,6.0,1087,75.0,94.76935749588138,5.230642504118617,1.9769357495881383,4.724409448818897,59.055118110236215
657,686591,1273.0,127.3,10,1224.0,122.4,4.9,49.0,25,0.0,645,25.0,96.15082482325215,3.8491751767478397,1.9638648860958365,0.0,51.02040816326531
658,687733,1201.0,120.1,10,1117.0,111.7,8.4,84.0,15,4.0,515,48.0,93.00582847626978,6.994171523730225,1.2489592006661114,4.761904761904762,57.14285714285714
659,689678,582.0,58.2,10,542.0,54.2,4.0,40.0,6,1.0,221,20.0,93.12714776632302,6.872852233676976,1.0309278350515463,2.5,50.0
660,691114,683.0,68.3,10,636.0,63.6,4.7,47.0,5,0.0,290,23.0,93.1185944363104,6.881405563689605,0.7320644216691069,0.0,48.93617021276596
661,691203,1210.0,121.0,10,1131.0,113.1,7.9,79.0,20,2.0,703,56.0,93.47107438016529,6.528925619834711,1.6528925619834711,2.5316455696202533,70.88607594936708
662,692011,612.0,61.2,10,577.0,57.7,3.5,35.0,4,0.0,194,21.0,94.28104575163398,5.718954248366013,0.6535947712418301,0.0,60.0
663,692887,987.0,98.7,10,955.0,95.5,3.2,32.0,9,1.0,278,9.0,96.75785207700102,3.242147922998987,0.911854103343465,3.125,28.125
664,693432,595.0,59.5,10,573.0,57.3,2.2,22.0,4,1.0,193,7.0,96.30252100840336,3.697478991596639,0.6722689075630253,4.545454545454546,31.818181818181817
665,695360,1219.0,121.9,10,1174.0,117.4,4.5,45.0,13,0.0,538,17.0,96.3084495488105,3.6915504511894994,1.0664479081214109,0.0,37.77777777777778
666,695535,1335.0,133.5,10,1270.0,127.0,6.5,65.0,6,1.0,363,19.0,95.13108614232209,4.868913857677903,0.44943820224719105,1.5384615384615385,29.230769230769234
667,696008,3083.0,308.3,10,2938.0,293.8,14.5,145.0,24,0.0,784,41.0,95.29678884203697,4.703211157963023,0.7784625364904314,0.0,28.27586206896552
668,697282,2750.0,275.0,10,2605.0,260.5,14.5,145.0,19,0.0,846,49.0,94.72727272727272,5.2727272727272725,0.6909090909090909,0.0,33.793103448275865
669,697493,90.0,30.0,3,90.0,30.0,0.0,0.0,0,0.0,29,0.0,100.0,0.0,0.0,0.0,0.0
670,699563,1049.0,104.9,10,986.0,98.6,6.3,63.0,9,2.0,325,21.0,93.99428026692088,6.005719733079123,0.8579599618684461,3.1746031746031744,33.33333333333333
671,700036,3222.0,322.2,10,3024.0,302.4,19.8,198.0,24,8.0,889,71.0,93.85474860335195,6.145251396648044,0.74487895716946,4.040404040404041,35.858585858585855
672,700080,276.0,39.42857142857143,7,270.0,38.57142857142857,0.8571428571428571,6.0,7,0.0,172,4.0,97.82608695652173,2.1739130434782608,2.536231884057971,0.0,66.66666666666666
673,701746,4930.0,493.0,10,4530.0,453.0,40.0,400.0,60,6.0,1825,166.0,91.88640973630832,8.113590263691684,1.2170385395537524,1.5,41.5
674,702455,393.0,43.666666666666664,9,372.0,41.333333333333336,2.3333333333333335,21.0,5,2.0,156,8.0,94.65648854961832,5.343511450381679,1.2722646310432568,9.523809523809524,38.095238095238095
675,702626,794.0,79.4,10,753.0,75.3,4.1,41.0,14,2.0,315,20.0,94.83627204030228,5.163727959697733,1.7632241813602016,4.878048780487805,48.78048780487805
676,702935,874.0,87.4,10,819.0,81.9,5.5,55.0,7,2.0,286,17.0,93.7070938215103,6.292906178489703,0.8009153318077803,3.6363636363636362,30.909090909090907
677,703366,747.0,74.7,10,714.0,71.4,3.3,33.0,9,1.0,293,15.0,95.58232931726907,4.417670682730924,1.2048192771084338,3.0303030303030303,45.45454545454545
678,704115,1338.0,133.8,10,1245.0,124.5,9.3,93.0,25,3.0,500,42.0,93.04932735426009,6.950672645739911,1.8684603886397608,3.225806451612903,45.16129032258064
679,705188,640.0,64.0,10,607.0,60.7,3.3,33.0,9,2.0,215,19.0,94.84375,5.15625,1.40625,6.0606060606060606,57.57575757575758
680,707587,1535.0,153.5,10,1464.0,146.4,7.1,71.0,16,0.0,687,39.0,95.37459283387622,4.625407166123779,1.0423452768729642,0.0,54.929577464788736
681,708369,1357.0,135.7,10,1269.0,126.9,8.8,88.0,23,2.0,293,18.0,93.51510685335298,6.484893146647015,1.694915254237288,2.272727272727273,20.454545454545457
682,709530,2099.0,209.9,10,1980.0,198.0,11.9,119.0,17,2.0,684,46.0,94.33063363506432,5.669366364935684,0.8099094807050977,1.680672268907563,38.655462184873954
683,709947,863.0,86.3,10,819.0,81.9,4.4,44.0,25,0.0,328,18.0,94.90150637311703,5.098493626882966,2.8968713789107765,0.0,40.909090909090914
684,710683,593.0,84.71428571428571,7,579.0,82.71428571428571,2.0,14.0,7,0.0,225,6.0,97.63912310286678,2.360876897133221,1.1804384485666104,0.0,42.857142857142854
685,710982,455.0,45.5,10,431.0,43.1,2.4,24.0,15,1.0,208,10.0,94.72527472527472,5.274725274725275,3.296703296703297,4.166666666666666,41.66666666666667
686,711125,1331.0,133.1,10,1276.0,127.6,5.5,55.0,11,1.0,508,24.0,95.86776859504133,4.132231404958678,0.8264462809917356,1.8181818181818181,43.63636363636363
687,711836,390.0,130.0,3,361.0,120.33333333333333,9.666666666666666,29.0,4,0.0,150,12.0,92.56410256410257,7.435897435897436,1.0256410256410255,0.0,41.37931034482759
688,712697,1451.0,145.1,10,1383.0,138.3,6.8,68.0,29,2.0,465,32.0,95.31357684355616,4.686423156443833,1.9986216402481045,2.941176470588235,47.05882352941176
689,712752,1776.0,177.6,10,1617.0,161.7,15.9,159.0,18,3.0,598,50.0,91.0472972972973,8.952702702702704,1.0135135135135136,1.8867924528301887,31.446540880503143
690,714143,829.0,82.9,10,795.0,79.5,3.4,34.0,12,1.0,225,4.0,95.89867310012062,4.101326899879373,1.4475271411338964,2.941176470588235,11.76470588235294
691,718037,3573.0,357.3,10,3426.0,342.6,14.7,147.0,29,2.0,1009,36.0,95.88581024349287,4.114189756507137,0.8116428771340609,1.3605442176870748,24.489795918367346
692,718072,1679.0,167.9,10,1352.0,135.2,32.7,327.0,49,15.0,693,157.0,80.52412150089339,19.47587849910661,2.9184038117927336,4.587155963302752,48.01223241590214
693,718399,3163.0,316.3,10,2893.0,289.3,27.0,270.0,41,9.0,1327,119.0,91.46380018969333,8.53619981030667,1.2962377489724946,3.3333333333333335,44.074074074074076
694,718450,247.0,24.7,10,240.0,24.0,0.7,7.0,11,0.0,85,2.0,97.16599190283401,2.834008097165992,4.4534412955465585,0.0,28.57142857142857
695,719635,2572.0,257.2,10,2444.0,244.4,12.8,128.0,34,1.0,981,44.0,95.02332814930016,4.976671850699844,1.3219284603421462,0.78125,34.375
696,721322,835.0,92.77777777777777,9,810.0,90.0,2.7777777777777777,25.0,9,2.0,324,14.0,97.0059880239521,2.9940119760479043,1.0778443113772456,8.0,56.00000000000001
697,722837,1284.0,128.4,10,1186.0,118.6,9.8,98.0,28,4.0,398,31.0,92.36760124610592,7.632398753894081,2.1806853582554515,4.081632653061225,31.63265306122449
698,723185,952.0,95.2,10,903.0,90.3,4.9,49.0,9,1.0,440,23.0,94.85294117647058,5.147058823529411,0.9453781512605042,2.0408163265306123,46.93877551020408
699,725462,649.0,64.9,10,626.0,62.6,2.3,23.0,13,0.0,283,6.0,96.45608628659477,3.5439137134052388,2.0030816640986133,0.0,26.08695652173913
700,725484,2652.0,265.2,10,2418.0,241.8,23.4,234.0,30,3.0,1192,110.0,91.17647058823529,8.823529411764707,1.1312217194570136,1.282051282051282,47.008547008547005
701,726710,1757.0,175.7,10,1650.0,165.0,10.7,107.0,8,0.0,525,35.0,93.91007398975526,6.089926010244735,0.4553215708594195,0.0,32.71028037383177
702,726784,333.0,33.3,10,304.0,30.4,2.9,29.0,3,1.0,68,8.0,91.29129129129129,8.708708708708707,0.9009009009009009,3.4482758620689653,27.586206896551722
703,727404,7268.0,726.8,10,6836.0,683.6,43.2,432.0,113,10.0,2834,193.0,94.05613648871767,5.943863511282334,1.5547605943863512,2.314814814814815,44.675925925925924
704,728651,50.0,25.0,2,45.0,22.5,2.5,5.0,1,0.0,22,1.0,90.0,10.0,2.0,0.0,20.0
705,729688,1077.0,107.7,10,984.0,98.4,9.3,93.0,18,0.0,428,46.0,91.36490250696379,8.635097493036211,1.6713091922005572,0.0,49.46236559139785
706,730339,1394.0,139.4,10,1273.0,127.3,12.1,121.0,20,0.0,373,40.0,91.31994261119083,8.680057388809184,1.4347202295552368,0.0,33.057851239669425
707,731125,772.0,77.2,10,741.0,74.1,3.1,31.0,10,0.0,231,7.0,95.98445595854922,4.015544041450777,1.2953367875647668,0.0,22.58064516129032
708,731699,1228.0,122.8,10,1135.0,113.5,9.3,93.0,18,3.0,482,37.0,92.42671009771986,7.5732899022801305,1.4657980456026058,3.225806451612903,39.784946236559136
709,733966,1359.0,135.9,10,1278.0,127.8,8.1,81.0,16,3.0,498,41.0,94.03973509933775,5.960264900662252,1.177336276674025,3.7037037037037033,50.617283950617285
710,734147,2943.0,294.3,10,2677.0,267.7,26.6,266.0,46,13.0,1238,121.0,90.96160380564051,9.038396194359496,1.5630309208290858,4.887218045112782,45.48872180451128
711,734279,3508.0,350.8,10,3311.0,331.1,19.7,197.0,46,5.0,1504,92.0,94.38426453819841,5.615735461801597,1.3112884834663627,2.5380710659898478,46.7005076142132
712,734463,2110.0,211.0,10,1859.0,185.9,25.1,251.0,27,6.0,667,69.0,88.10426540284361,11.895734597156398,1.2796208530805688,2.3904382470119523,27.490039840637447
713,734708,1257.0,125.7,10,1193.0,119.3,6.4,64.0,26,3.0,518,36.0,94.9085123309467,5.0914876690533015,2.0684168655529036,4.6875,56.25
714,735901,95.0,23.75,4,93.0,23.25,0.5,2.0,3,1.0,40,1.0,97.89473684210527,2.1052631578947367,3.1578947368421053,50.0,50.0
715,736343,1404.0,140.4,10,1315.0,131.5,8.9,89.0,12,2.0,435,32.0,93.66096866096866,6.339031339031339,0.8547008547008548,2.247191011235955,35.95505617977528
716,737814,662.0,66.2,10,635.0,63.5,2.7,27.0,12,0.0,251,14.0,95.9214501510574,4.078549848942599,1.812688821752266,0.0,51.85185185185185
717,739732,920.0,92.0,10,881.0,88.1,3.9,39.0,10,1.0,353,16.0,95.76086956521739,4.239130434782608,1.0869565217391304,2.564102564102564,41.02564102564102
718,740460,306.0,38.25,8,289.0,36.125,2.125,17.0,5,0.0,83,7.0,94.44444444444444,5.555555555555555,1.6339869281045754,0.0,41.17647058823529
719,740550,444.0,44.4,10,430.0,43.0,1.4,14.0,10,2.0,210,7.0,96.84684684684684,3.153153153153153,2.2522522522522523,14.285714285714285,50.0
720,743085,1094.0,109.4,10,1040.0,104.0,5.4,54.0,13,0.0,403,23.0,95.06398537477148,4.93601462522852,1.1882998171846435,0.0,42.592592592592595
721,743767,2276.0,227.6,10,2080.0,208.0,19.6,196.0,20,1.0,894,93.0,91.3884007029877,8.611599297012303,0.8787346221441126,0.5102040816326531,47.44897959183674
722,743962,304.0,33.77777777777778,9,290.0,32.22222222222222,1.5555555555555556,14.0,2,0.0,81,5.0,95.39473684210526,4.605263157894736,0.6578947368421052,0.0,35.714285714285715
723,744163,3652.0,365.2,10,3346.0,334.6,30.6,306.0,51,4.0,1178,113.0,91.6210295728368,8.378970427163198,1.3964950711938664,1.3071895424836601,36.9281045751634
724,746043,661.0,66.1,10,562.0,56.2,9.9,99.0,9,3.0,247,35.0,85.02269288956127,14.977307110438728,1.361573373676248,3.0303030303030303,35.35353535353536
725,747228,2579.0,257.9,10,2378.0,237.8,20.1,201.0,57,11.0,1085,90.0,92.2062815044591,7.793718495540908,2.2101589763474214,5.472636815920398,44.776119402985074
726,748285,752.0,94.0,8,735.0,91.875,2.125,17.0,6,0.0,223,8.0,97.73936170212765,2.2606382978723407,0.7978723404255319,0.0,47.05882352941176
727,749098,431.0,43.1,10,414.0,41.4,1.7,17.0,11,0.0,170,2.0,96.05568445475639,3.944315545243619,2.5522041763341066,0.0,11.76470588235294
728,749281,60.0,12.0,5,54.0,10.8,1.2,6.0,1,0.0,30,3.0,90.0,10.0,1.6666666666666667,0.0,50.0
729,750503,1880.0,188.0,10,1767.0,176.7,11.3,113.0,17,4.0,690,46.0,93.98936170212767,6.01063829787234,0.9042553191489361,3.5398230088495577,40.707964601769916
730,752091,170.0,42.5,4,167.0,41.75,0.75,3.0,4,0.0,82,2.0,98.23529411764706,1.7647058823529411,2.3529411764705883,0.0,66.66666666666666
731,752188,683.0,68.3,10,634.0,63.4,4.9,49.0,12,1.0,301,26.0,92.82576866764275,7.174231332357247,1.7569546120058566,2.0408163265306123,53.06122448979592
732,754167,953.0,158.83333333333334,6,939.0,156.5,2.3333333333333335,14.0,5,0.0,279,5.0,98.53095487932843,1.4690451206715633,0.5246589716684155,0.0,35.714285714285715
733,755653,534.0,53.4,10,502.0,50.2,3.2,32.0,13,1.0,205,12.0,94.00749063670412,5.992509363295881,2.4344569288389515,3.125,37.5
734,756151,3096.0,309.6,10,2807.0,280.7,28.9,289.0,24,5.0,995,109.0,90.66537467700259,9.334625322997416,0.7751937984496124,1.7301038062283738,37.71626297577855
735,758017,392.0,39.2,10,378.0,37.8,1.4,14.0,9,0.0,144,3.0,96.42857142857143,3.571428571428571,2.295918367346939,0.0,21.428571428571427
736,758969,2799.0,279.9,10,2614.0,261.4,18.5,185.0,28,4.0,859,63.0,93.39049660593068,6.609503394069311,1.0003572704537336,2.1621621621621623,34.054054054054056
737,759677,2079.0,207.9,10,1879.0,187.9,20.0,200.0,32,10.0,886,103.0,90.37999037999039,9.62000962000962,1.5392015392015392,5.0,51.5
738,765152,997.0,99.7,10,966.0,96.6,3.1,31.0,5,0.0,318,8.0,96.89067201604814,3.1093279839518555,0.5015045135406219,0.0,25.806451612903224
739,770242,574.0,143.5,4,475.0,118.75,24.75,99.0,6,1.0,215,39.0,82.75261324041811,17.247386759581882,1.0452961672473868,1.0101010101010102,39.39393939393939
740,770796,2303.0,230.3,10,2177.0,217.7,12.6,126.0,29,4.0,805,53.0,94.52887537993921,5.47112462006079,1.2592270950933566,3.1746031746031744,42.06349206349206
741,771642,337.0,48.142857142857146,7,323.0,46.142857142857146,2.0,14.0,9,1.0,159,5.0,95.84569732937686,4.154302670623145,2.6706231454005933,7.142857142857142,35.714285714285715
742,771883,758.0,75.8,10,701.0,70.1,5.7,57.0,9,1.0,243,22.0,92.4802110817942,7.519788918205805,1.1873350923482848,1.7543859649122806,38.59649122807017
743,772639,392.0,39.2,10,366.0,36.6,2.6,26.0,10,1.0,135,12.0,93.36734693877551,6.63265306122449,2.5510204081632653,3.8461538461538463,46.15384615384615
744,773402,1000.0,100.0,10,958.0,95.8,4.2,42.0,16,1.0,322,19.0,95.8,4.2,1.6,2.380952380952381,45.23809523809524
745,776641,945.0,94.5,10,880.0,88.0,6.5,65.0,6,0.0,327,24.0,93.12169312169311,6.878306878306878,0.6349206349206349,0.0,36.92307692307693
746,778021,356.0,89.0,4,348.0,87.0,2.0,8.0,6,0.0,117,3.0,97.75280898876404,2.247191011235955,1.6853932584269662,0.0,37.5
747,781253,942.0,94.2,10,886.0,88.6,5.6,56.0,8,1.0,292,21.0,94.0552016985138,5.9447983014862,0.8492569002123143,1.7857142857142856,37.5
748,781722,3968.0,396.8,10,3662.0,366.2,30.6,306.0,22,4.0,1676,126.0,92.2883064516129,7.711693548387097,0.5544354838709677,1.3071895424836601,41.17647058823529
749,781947,832.0,83.2,10,771.0,77.1,6.1,61.0,5,1.0,302,28.0,92.66826923076923,7.331730769230769,0.6009615384615385,1.639344262295082,45.90163934426229
750,782657,1381.0,138.1,10,1305.0,130.5,7.6,76.0,25,2.0,676,41.0,94.4967414916727,5.503258508327299,1.8102824040550327,2.631578947368421,53.94736842105263
751,782897,625.0,89.28571428571429,7,587.0,83.85714285714286,5.428571428571429,38.0,10,0.0,285,21.0,93.92,6.08,1.6,0.0,55.26315789473685
752,783694,1517.0,151.7,10,1457.0,145.7,6.0,60.0,14,0.0,517,28.0,96.044825313118,3.955174686882004,0.922874093605801,0.0,46.666666666666664
753,784282,1614.0,161.4,10,1535.0,153.5,7.9,79.0,33,4.0,672,33.0,95.10532837670385,4.8946716232961585,2.0446096654275094,5.063291139240507,41.77215189873418
754,788799,1456.0,145.6,10,1375.0,137.5,8.1,81.0,17,3.0,539,29.0,94.43681318681318,5.563186813186813,1.1675824175824177,3.7037037037037033,35.80246913580247
755,790375,441.0,44.1,10,407.0,40.7,3.4,34.0,6,0.0,185,18.0,92.29024943310658,7.709750566893423,1.3605442176870748,0.0,52.94117647058824
756,790939,280.0,70.0,4,273.0,68.25,1.75,7.0,3,0.0,83,1.0,97.5,2.5,1.0714285714285714,0.0,14.285714285714285
757,791681,433.0,61.857142857142854,7,420.0,60.0,1.8571428571428572,13.0,8,0.0,181,5.0,96.99769053117782,3.0023094688221708,1.8475750577367205,0.0,38.46153846153847
758,791735,300.0,42.857142857142854,7,276.0,39.42857142857143,3.4285714285714284,24.0,9,1.0,127,11.0,92.0,8.0,3.0,4.166666666666666,45.83333333333333
759,793322,876.0,125.14285714285714,7,832.0,118.85714285714286,6.285714285714286,44.0,18,4.0,230,15.0,94.97716894977168,5.0228310502283104,2.054794520547945,9.090909090909092,34.090909090909086
760,793486,894.0,89.4,10,848.0,84.8,4.6,46.0,13,3.0,304,17.0,94.85458612975391,5.1454138702460845,1.45413870246085,6.521739130434782,36.95652173913043
761,793597,370.0,41.111111111111114,9,352.0,39.111111111111114,2.0,18.0,1,0.0,130,4.0,95.13513513513514,4.864864864864865,0.2702702702702703,0.0,22.22222222222222
762,794735,1381.0,138.1,10,1317.0,131.7,6.4,64.0,19,1.0,486,25.0,95.36567704561911,4.634322954380883,1.3758146270818248,1.5625,39.0625
763,796850,1758.0,175.8,10,1650.0,165.0,10.8,108.0,27,1.0,602,45.0,93.85665529010238,6.143344709897611,1.5358361774744027,0.9259259259259258,41.66666666666667
764,796886,749.0,74.9,10,725.0,72.5,2.4,24.0,14,0.0,232,10.0,96.79572763684912,3.204272363150868,1.8691588785046727,0.0,41.66666666666667
765,796990,1336.0,133.6,10,1263.0,126.3,7.3,73.0,26,3.0,336,22.0,94.53592814371258,5.4640718562874255,1.9461077844311379,4.10958904109589,30.136986301369863
766,797183,1331.0,133.1,10,1312.0,131.2,1.9,19.0,16,1.0,615,5.0,98.572501878287,1.4274981217129978,1.2021036814425246,5.263157894736842,26.31578947368421
767,797194,1609.0,160.9,10,1531.0,153.1,7.8,78.0,20,3.0,554,25.0,95.15226848974518,4.847731510254817,1.2430080795525171,3.8461538461538463,32.05128205128205
768,798700,456.0,50.666666666666664,9,388.0,43.111111111111114,7.555555555555555,68.0,9,3.0,238,38.0,85.08771929824562,14.912280701754385,1.9736842105263157,4.411764705882353,55.88235294117647
769,798725,804.0,80.4,10,768.0,76.8,3.6,36.0,9,0.0,368,17.0,95.52238805970148,4.477611940298507,1.1194029850746268,0.0,47.22222222222222
770,800021,1800.0,180.0,10,1716.0,171.6,8.4,84.0,26,2.0,450,31.0,95.33333333333334,4.666666666666667,1.4444444444444444,2.380952380952381,36.904761904761905
771,802863,835.0,83.5,10,777.0,77.7,5.8,58.0,8,1.0,208,19.0,93.05389221556887,6.946107784431138,0.9580838323353293,1.7241379310344827,32.758620689655174
